,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,1.3852906299528676,1.2795754554115724,0.498360829480062,0.2604720386041102,0.626457761729432,0.40913760165373486,0.40913760165373486,0.40913760165373486
1,2,1.209877189979932,1.2324882667755412,0.37919211960354143,0.21213477547062892,0.6185502930779323,0.4021313041448593,0.4021313041448593,0.4021313041448593
2,3,1.1318033713603688,1.234304018666811,0.32972409125313024,0.1877632167399208,0.614316063158423,0.3935028513272603,0.3935028513272603,0.3935028513272603
3,4,1.0715081969572005,1.2604452204481464,0.28980145307484073,0.17042426277543896,0.6112824800276311,0.4091978669166565,0.4091978669166565,0.4091978669166565
4,5,1.0266127766710575,1.26153797189766,0.2591052623378618,0.1583884679581796,0.6091190467231742,0.4140421847502391,0.4140421847502391,0.4140421847502391
5,6,0.9836550076431203,1.2714865497339551,0.22955131715285443,0.1468333868205408,0.6072703030343368,0.400788535674413,0.400788535674413,0.400788535674413
6,7,0.9426803991337803,1.2935216092617712,0.2005246496959546,0.13652483225913248,0.6056309169001668,0.4189278582731883,0.4189278582731883,0.4189278582731883
