,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,0.19075637713736185,15.31117545332864,1.244678024759638,13.829395703066176,7.572098791599274,7.572098791599274
1,2,0.08508415443161241,15.484151764450786,1.634210646222128,13.784682186964517,7.701081991195679,7.701081991195679
2,3,0.06074613099047375,15.571563814287988,1.7269448609413387,13.811979625826684,7.7612117528915405,7.7612117528915405
3,4,0.05071961576832789,15.620494584056818,1.770273192324371,13.825891959332974,7.788149535655975,7.788149535655975
4,5,0.045741249563468395,15.668466126807383,1.8008445762445993,13.838371672362925,7.822669148445129,7.822669148445129
5,6,0.04243486003828383,15.695524590037694,1.8277564055730249,13.84579523478713,7.834750771522522,7.834750771522522
