,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,18.111135301681063,18.45595493372914,17.601590523270424,16.974964148375513,17.07906563866573,15.150235138908457,14.568950244192523,11.683862854161328,10.589117587932005,7.136830597570609
2,bicycle,33.73886126138421,32.18446490319967,30.155790982975603,24.948639386734417,21.530843227151614,19.018278936643824,17.065433769211214,15.538228629636611,10.55130973079084,7.5908850313729275
3,bird,24.533827259261543,23.58246656036027,22.67086679891581,20.819384442766356,18.95239308633817,16.79498797498863,14.135446408728892,11.180955902278711,10.231879864267217,5.892196099276427
4,boat,28.54850278204207,28.487448667279054,25.406627461264986,23.91889456362153,20.981363062557612,19.04810187752735,15.437083484907722,15.611382873930616,14.511991711739814,5.2809534409534065
5,bottle,10.508408845484757,10.426474138913013,9.050554989124105,8.459399292369339,7.170837317225182,7.344730070131126,7.305937749101693,6.971215242145894,6.113880326442604,2.728254525731438
6,bus,31.68189934530625,31.284581002690956,29.559424456634247,25.55971995842902,23.720135539135427,19.271875272181347,17.24339224631903,14.324743895423588,11.40138564807904,1.5991164928108013
7,car,18.154843025349194,17.567306272647617,16.922837005202368,16.120682105765074,14.162818435303901,13.013193265877076,11.72413051470613,10.818110367196791,7.610284335986632,3.472110030436475
8,cat,30.791211111212913,29.77513983817052,29.835993033375974,29.394126502866506,28.36221871155315,24.351497358655962,17.190206269108817,13.178544539882475,11.921987873176574,
9,chair,27.63979688124166,24.087900866338998,21.37160210281098,17.74967478366227,14.937105843393038,11.90906626905335,9.78548288530236,7.485551310133599,5.665147410069673,2.7450691723358354
10,cow,11.445247321069939,10.403058210634446,10.01902953654129,9.712956396924474,8.879866260701116,8.484967813649849,7.330803597522914,5.494268063782508,5.060917164467921,1.362147365222975
11,diningtable,56.41281999481234,54.158293619054064,47.716368106714995,43.82988265036804,37.40337913350641,32.00911554337803,24.986362871903737,17.542817371794335,12.888466016402344,14.65193152464346
12,dog,37.85592354186829,34.78656417411023,31.135659152918183,29.062200233999945,26.269624132471726,23.93464581913649,19.201960700955922,14.967998888838704,11.239348052358736,7.4090930098977035
13,horse,28.30254691597418,25.527992051716783,23.313972542378743,21.939804290707297,20.404886151414107,19.758958862356213,16.058119176829464,14.048062972928063,12.826233085590893,6.44708964828627
14,motorbike,31.816352023238007,29.76907067869351,27.97115934439349,27.86168089226034,25.45875398743343,25.29039136115601,20.85454820452781,16.193286654829986,10.249085195234981,8.752408796806433
15,person,26.486539648406445,24.35838357301231,22.318787482190622,20.081050054124656,17.459728545061413,15.227173049948915,13.18743999293968,10.83963910960023,8.324418498890664,4.698883198018684
16,pottedplant,21.075066513796838,20.829077401227764,19.050365098667616,17.519516912669584,13.84588250712915,10.561554100109216,8.924625767236071,7.908019108803593,2.9048022886963074,2.372656484956513
17,sheep,11.270467454787722,11.24265697872383,9.116233793302618,8.17707369658151,7.0530506430697555,6.624601039260503,6.859994282602704,5.376794352114849,3.869578878316991,5.634805835203563
18,sofa,48.22738407793136,41.554670910582495,41.53738510623044,37.38506386288422,33.50564721824331,23.629274634832566,19.28992612411222,13.974650553884521,12.91885847738966,6.501295210308579
19,train,47.215709139153184,40.53606353664354,39.50642109510781,37.58139026409928,33.817123793098446,28.195526109063728,23.018802882383135,22.452995055310378,13.008811158526276,
20,tvmonitor,16.129815915606216,15.975847472492587,15.147005737580601,14.665021859304328,12.492258093220657,10.423313797490842,8.496987081712332,6.7701447243706525,4.946009236654111,1.3743530384749267
