Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.6126126126126126,0.983132530120482,0.7548566142460683
Drink Can,0.7145575642245481,0.9715394566623544,0.8234649122807017
Drink Carton,0.928,0.9354838709677419,0.931726907630522
Glass Bottle,0.7149321266968326,0.9875,0.8293963254593176
Glass Jar,0.8266666666666667,0.9538461538461539,0.8857142857142857
Other Plastic Bottle,0.7798165137614679,0.9941520467836257,0.8740359897172237
Mean,0.7627642473270213,0.9709423430633929,0.8498658391746866
