,epoch,time_elapsed,total_time_elapsed
0,1,475.4368953704834,475.4368953704834
1,2,475.0678200721741,950.5047154426575
2,3,475.35714411735535,1425.8618595600128
3,4,475.1868588924408,1901.0487184524536
4,5,474.0123543739319,2375.0610728263855
5,6,474.2474400997162,2849.3085129261017
6,7,473.39751863479614,3322.706031560898
7,8,474.6205656528473,3797.326597213745
8,9,471.00885367393494,4268.33545088768
9,10,380.58727502822876,4648.922725915909
10,11,360.58098316192627,5009.503709077835
11,12,360.6706314086914,5370.1743404865265
12,13,361.0297141075134,5731.20405459404
13,14,361.1877474784851,6092.391802072525
14,15,361.3539717197418,6453.745773792267
15,16,360.3123211860657,6814.0580949783325
16,17,360.010240316391,7174.0683352947235
17,18,360.49591064453125,7534.564245939255
18,19,360.0901460647583,7894.654392004013
19,20,360.1345226764679,8254.788914680481
20,21,359.91566228866577,8614.704576969147
21,22,359.9884853363037,8974.69306230545
22,23,360.25819969177246,9334.951261997223
23,24,360.07792949676514,9695.029191493988
24,25,360.3536546230316,10055.38284611702
25,26,360.66698360443115,10416.04982972145
26,27,360.2476398944855,10776.297469615936
27,28,359.9351329803467,11136.232602596283
28,29,360.23919773101807,11496.471800327301
29,30,359.65486669540405,11856.126667022705
30,31,360.31122279167175,12216.437889814377
31,32,359.93016600608826,12576.368055820465
32,33,360.1141242980957,12936.48218011856
