,epoch,time_elapsed,total_time_elapsed
0,1,640.7931954860687,640.7931954860687
1,2,647.8132474422455,1288.6064429283142
2,3,648.4015960693359,1937.0080389976501
3,4,646.7263839244843,2583.7344229221344
4,5,645.4517457485199,3229.1861686706543
5,6,650.1836974620819,3879.369866132736
6,7,649.9777765274048,4529.347642660141
7,8,650.0536556243896,5179.401298284531
8,9,647.2488856315613,5826.650183916092
9,10,648.2651405334473,6474.915324449539
10,11,648.2149357795715,7123.130260229111
11,12,644.4436686038971,7767.573928833008
