,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,1.199529430576574,1.1501417299297367,0.32227265937514954,0.2521745952490334,0.6250821753779304,0.38276494046052295,0.38276494046052295,0.38276494046052295
1,2,1.090771099743999,1.1309047012685616,0.264731338560999,0.20823160772185736,0.6178081530694649,0.3719867567221324,0.3719867567221324,0.3719867567221324
2,3,1.0294205517830135,1.147078334728134,0.23238997412062137,0.18349358958200873,0.6135369879063045,0.3761221021413803,0.3761221021413803,0.3761221021413803
3,4,0.9837812025831124,1.1499311138536328,0.20542397797455855,0.16754503461105802,0.6108121892141405,0.3628945052623749,0.3628945052623749,0.3628945052623749
4,5,0.9441178491182416,1.1780193662532021,0.18027011626269493,0.15515335782422363,0.608694375048731,0.36533696452776593,0.36533696452776593,0.36533696452776593
5,6,0.9089225596078089,1.1865210630626322,0.15770465734406053,0.14433642356682605,0.6068814797936198,0.3738965392112732,0.3738965392112732,0.3738965392112732
6,7,0.8748365807059769,1.2021298405723038,0.13507851464760917,0.13449167031098472,0.6052663961999885,0.38641879459222156,0.38641879459222156,0.38641879459222156
