,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.95785475,0.9900175,0.9795608,0.92153794,0.98704684,0.9859397,0.3504684,0.87230676,0.96592504,0.9370012,0.9945652,0.9905775,0.95785475,0.96592504,1
