,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.2030071,0.36053416,0.20299558,0.08246178,0.2596834,0.41442022,0.15222482,0.23132318,0.2324356,0.09625151,0.2942029,0.47112462,0.2030071,0.2324356,1
