,epoch,time_elapsed,total_time_elapsed
0,1,322.1923975944519,322.1923975944519
1,2,324.17220664024353,646.3646042346954
2,3,298.964143037796,945.3287472724915
3,4,297.74155378341675,1243.0703010559082
4,5,320.9414999485016,1564.0118010044098
5,6,323.6836404800415,1887.6954414844513
6,7,322.8797733783722,2210.5752148628235
7,8,298.3244540691376,2508.899668931961
