,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.012286342544393647,0.012181138872216817,0.012076387549981783,0.012001842125900714,0.011949797649562008,0.011772217986698419,0.011595967678765811,0.01138477218387582,0.011053753574430007,0.010615324932887192,0.009913342444645867,0.009131201700392663,0.008018244288631944,0.0062324774980137,0.004601978670961714,0.0031302258246304823,0.0017600393876788091,0.0006682789557160023,0.00011305171287613647,2.8848848328587734e-06,0.004357172536838018
chair,0.003827615312702768,0.003707488431477503,0.00365471346860086,0.003576260365184773,0.003460176727083122,0.0032834089750823207,0.0031599836586772654,0.002967421249328077,0.002780911882315994,0.0026338300469333042,0.0022992221225834704,0.0019679953898516303,0.0015923402721532956,0.0011434693513422691,0.0006923640066997721,0.0003336739588329753,0.0001404613203264803,5.3070521584510566e-05,4.267867741592407e-06,4.7289393258641627e-08,0.0008226912100509255
car,0.010295836571759101,0.009755686313970292,0.009633102991218221,0.009511294694742769,0.009270003180621725,0.009110864451822407,0.00891387860651481,0.008488087781542827,0.008222555167769723,0.007777173400805399,0.006992846808865904,0.006415323061737862,0.005395732937828813,0.004436637920511497,0.003138856420311217,0.001916941381188967,0.0010211401764622884,0.0004929597689457218,9.110864451822408e-05,2.1097937530212574e-06,0.002990365691412352
dog,0.07372961433470987,0.07280511420638809,0.07280511420638809,0.07051938242224866,0.06827010569048786,0.06605728401110567,0.062166071720211845,0.05922123258906698,0.05634784536058421,0.05315146636802688,0.04966709246167845,0.04556881547327407,0.04305268775810177,0.036583374162992,0.030342269195772383,0.024150743099787687,0.015118639322460978,0.006442336856349596,0.0011089626933575977,2.6247637712605868e-05,0.02520611686614871
bottle,0.004638945615536476,0.004306515445953837,0.004144934610738483,0.004081167336573189,0.0038928314338059237,0.0036787291033962867,0.0033257846556907045,0.002909629043768943,0.0025463038770131953,0.002137686644401672,0.0017026850842043148,0.001335219987827371,0.001012367267368395,0.0007207184940542579,0.00043599020010689663,0.00022992056896226792,8.922475183593521e-05,2.0019958168173828e-05,3.0277097229645606e-06,0.0,0.0005549174022250577
cat,0.09876808366212719,0.09876808366212719,0.09876808366212719,0.09876808366212719,0.09471649484536082,0.09173348606338297,0.0859106529209622,0.08027873234058801,0.07753436426116839,0.073066479996606,0.06958762886597938,0.06452844597174494,0.058867358194391414,0.04904331593907768,0.04077043825039243,0.030927835051546393,0.02053370667345467,0.01120285520342794,0.003065207246192355,0.00038182512409316535,0.03489086165203004
bird,0.010035685696105655,0.009606401726519134,0.009290596511188066,0.008980069377450276,0.008674820325305763,0.008177800975272187,0.007886626807376413,0.007413065597757402,0.006864145112056604,0.006509927191796688,0.0060803499954549855,0.005503572968011894,0.0046552679652702225,0.003548043737702803,0.002702377775757771,0.00169367773793152,0.0007928851460122627,0.00015511695349130437,1.876651233165119e-05,0.0,0.002515005879196441
pottedplant,0.010504689352226584,0.009834862302696533,0.00964753588077754,0.009278286683725679,0.008916242349055319,0.008127985374129365,0.007789356842198879,0.00729492316126846,0.006279262717426423,0.005549770401299577,0.004412978208668574,0.0038050679452295367,0.002824306053547888,0.0017041751051741045,0.0010107071009547567,0.0004764215249766686,0.0002163710233944133,3.2421880716748716e-05,9.006077976874642e-07,2.2515194942186606e-07,0.00144835746024098
sheep,0.0209683951937611,0.019125950672254,0.01890160128547566,0.018678575493899553,0.018236494696354025,0.01801743969038461,0.01779970827961743,0.01694201858857102,0.016105506420760324,0.014890446025111248,0.0131571981077883,0.011357108632752628,0.008450493568650913,0.006099126691885567,0.004559123674088506,0.003060152107560641,0.001858989461535,0.0005188493192749875,2.3824713640177996e-05,2.647190404464222e-06,0.00490875134675812
boat,0.005981355963644748,0.005534909646296854,0.005410533624368513,0.005287570966325722,0.00510577703654694,0.005045885741896787,0.004693958134395005,0.004244508418790319,0.004028263744301272,0.0033645127295501708,0.0028945692376050195,0.00233646717329873,0.001731547430283618,0.0010748632349602623,0.0007930738102788656,0.0004777169933156722,0.00021642134497474057,5.105777036546941e-05,4.416762142341644e-06,1.7667048569366574e-07,0.0009580310427710414
mAP,0.025103656424696714,0.024562615127990028,0.02443326037908644,0.024068253312817853,0.023249274393418347,0.0225005102373171,0.02132419893044104,0.020114439095455787,0.01917629121178261,0.01796966177374181,0.016670791333747426,0.015194921830412133,0.013560034573622828,0.011058620213571416,0.00890471791053243,0.006639730824873328,0.004174787860813558,0.001963696718804046,0.00044335344703207277,4.161637426244896e-05,0.007865227108767168
