,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,24.995315404331834,23.77390341411299,22.58951230111049,20.511189031998843,18.694028529736002,16.877012191175343,15.377808860400231,13.0160478679087,10.280941527607073,5.835544652018978
2,chair,32.09499229231035,27.81241904833605,25.435587288343097,21.895302207959293,18.078250887426957,15.54177198562496,12.942764285643204,8.991291813389163,6.198117664231506,2.4757839501959733
3,car,17.280148949871794,16.15871685568535,15.613987383561799,15.118117024674454,14.82189059426245,13.815683917194244,13.083826247921628,12.406103675521438,8.787515618122375,3.7635718263115785
4,dog,32.05812424800479,29.97776528754952,28.712585814015256,27.186515385720686,23.885419234879738,21.51732155144053,18.5809122680003,15.963332642567973,12.184155053475505,9.117414828656866
5,bottle,17.20995126924186,15.238428339325306,15.151465143644055,14.12429291066802,12.373931422433362,11.121531947025733,10.637343048261624,8.201037908603737,7.20637558948787,
6,cat,41.27315328674865,40.32640490864223,35.96797707054004,31.179960278780996,28.164656647590885,25.053054134466024,22.660514474249034,19.426938435644594,13.291610183775125,8.933132939790095
7,bird,30.09743545124586,28.003903469557457,26.826046806922868,24.90531704552207,21.90855366500989,19.35038013166631,16.986877636672478,11.17188470413203,10.02300087599513,
8,pottedplant,22.390802260503207,21.57661621232697,18.718969327125528,16.74544304549121,17.08689078878275,11.702203881189606,13.2989891502355,14.86005886551299,12.031700476221534,3.8604547592727023
9,sheep,15.295677502626818,14.378958186019991,12.29716309937537,11.485331119502384,11.243529740890509,10.206430276772975,9.385702105212568,8.184826597613402,3.7467944049575794,0.8242799870201118
10,boat,27.169990836372527,26.57865308377631,22.907562468235174,22.007129828401865,19.692844557475684,18.048583620064242,13.468432747873658,12.281723943352807,9.860792557172383,2.6003663188410937
