,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,5.726689109319373,3.9389684995015464,2.341234577607505,3.385454579244686,1.9238694906234741,1.9238694906234741
1,2,3.5252048033702224,3.028399348258972,1.1562054625040368,2.3689993453931204,1.540781855583191,1.540781855583191
2,3,2.715687131579918,2.715324600537618,0.6695949129665955,2.0460922159726107,0.9827954471111298,0.9827954471111298
3,4,2.2802348695223844,2.5943566660086312,0.48498598872860776,1.795248884188978,0.8503618240356445,0.8503618240356445
4,5,2.074123314664334,2.5563537875811257,0.4332918348380282,1.640831478788883,0.8795005977153778,0.8795005977153778
5,6,1.8665396971038626,2.4051119089126587,0.3657920589741272,1.5007476338857337,0.8294506967067719,0.8294506967067719
6,7,1.6176721363127986,2.304713487625122,0.3075716058853306,1.3101005350487143,0.7372731119394302,0.7372731119394302
7,8,1.5002670454073557,2.3446244498093924,0.28779866178578967,1.212468384941922,0.8948374390602112,0.8948374390602112
8,9,1.3351728833174403,2.3614427745342255,0.26759218396265294,1.067580702938611,0.7989581525325775,0.7989581525325775
9,10,1.1851187340820892,2.482601602872213,0.2397314957991431,0.9453872366796566,0.8825579285621643,0.8825579285621643
10,11,0.9825318474558336,2.4242103596528373,0.19697756820087192,0.7855542811411845,0.6680953800678253,0.6680953800678253
11,12,0.9651187982740281,2.7123828629652658,0.2160068220352825,0.7491119775591017,0.8029577434062958,0.8029577434062958
12,13,0.8840777296808702,2.5721093018849692,0.2280704745952087,0.6560072542368611,1.0498359352350235,1.0498359352350235
13,14,0.8219117201581786,2.5185377995173135,0.22657017692734924,0.5953415398356281,0.9411590546369553,0.9411590546369553
14,15,0.716178574894048,2.988568385442098,0.21102907235109353,0.5051494995249978,1.2462703585624695,1.2462703585624695
