,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.024250208465469495,2.228921622316414,1.125732257057016,0.4325795989292108,0.6712143840355294,0.7758009235064188,0.7758009235064188,0.7758009235064188
1,2,0.01634044091382595,2.233611081248132,1.1254582671779338,0.43506478605287097,0.6677761523871222,0.7848958373069763,0.7848958373069763,0.7848958373069763
2,3,0.014441531029677837,2.24263713404397,1.124192457402421,0.442656012617539,0.6691501014561296,0.793858806292216,0.793858806292216,0.793858806292216
3,4,0.01286998845932779,2.2539310215789583,1.1227261213777222,0.449333798209919,0.6705837845105991,0.7980889081954956,0.7980889081954956,0.7980889081954956
4,5,0.011745565392459942,2.2558172100058225,1.1210843263385453,0.45574788083365864,0.6720098762938352,0.802051822344462,0.802051822344462,0.802051822344462
5,6,0.010935794274871038,2.2414634166476883,1.1196800686210115,0.4590630896267629,0.6723867915918894,0.7894436518351237,0.7894436518351237,0.7894436518351237
