,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.03803900290220151,0.17099280701343864,0.028253613766769343,0.046774317469280784,0.02155163298340564,0.012775209532578663,6.926913010829594e-05,6.926913010829594e-05,6.926913010829594e-05,6.926913010829594e-05
1,2,0.026234810123973676,0.17779440982470382,0.019963578994276813,0.04017888176570849,0.013281550022434863,0.010716766932358854,7.378024247373105e-05,7.378024247373105e-05,7.378024247373105e-05,7.378024247373105e-05
2,3,0.02271076352211099,0.15164024854235927,0.01682250104869814,0.036737007385879386,0.01022393966503779,0.00948243863255138,0.000362467544618994,0.000362467544618994,0.000362467544618994,0.000362467544618994
3,4,0.02085544291478475,0.1627302571088952,0.015931155773845088,0.035117895962632234,0.0076805077968960635,0.009077949886545346,0.00015715559129603207,0.00015715559129603207,0.00015715559129603207,0.00015715559129603207
4,5,0.019104286746960845,0.15246745887422244,0.014357749724093235,0.032572368141094876,0.006283760477532366,0.008172086769712341,3.01239088003058e-05,3.01239088003058e-05,3.01239088003058e-05,3.01239088003058e-05
5,6,0.01784643445942437,0.1909709341925255,0.01339979129324863,0.03187269377244462,0.004512234863506528,0.008120671279643379,0.00014709543756907806,0.00014709543756907806,0.00014709543756907806,0.00014709543756907806
6,7,0.01581685858225905,0.23404892681261913,0.01231462717686839,0.029955753194971787,0.002205251307778774,0.0070915936656516035,7.334605925279902e-06,7.334605925279902e-06,7.334605925279902e-06,7.334605925279902e-06
7,8,0.015026590606741578,0.24831032344332016,0.011146128288346898,0.02748923173230373,0.0026078828335838466,0.007007950502320594,6.669127628811111e-06,6.669127628811111e-06,6.669127628811111e-06,6.669127628811111e-06
8,9,0.014474228187286444,0.19258735280232742,0.010526062332545915,0.02633705627971208,0.0027527895726413543,0.006858684743734099,8.165347082922381e-07,8.165347082922381e-07,8.165347082922381e-07,8.165347082922381e-07
9,10,0.012923148016974985,0.21390786746883586,0.009405829687909772,0.02502277399041603,0.0013942651027965432,0.005876874775972526,1.785779312513114e-05,1.785779312513114e-05,1.785779312513114e-05,1.785779312513114e-05
10,11,0.012643504648501381,0.1928381565436439,0.009115382163976005,0.024205724138503592,0.0016355117271736274,0.005981204228066959,4.678549828440737e-06,4.678549828440737e-06,4.678549828440737e-06,4.678549828440737e-06
