,epoch,time_elapsed,total_time_elapsed
0,1,79.46131038665771,79.46131038665771
1,2,79.31938767433167,158.78069806098938
2,3,78.67472791671753,237.4554259777069
3,4,78.44512057304382,315.90054655075073
4,5,77.76422309875488,393.6647696495056
5,6,70.32302212715149,463.9877917766571
6,7,63.091840744018555,527.0796325206757
7,8,62.4152889251709,589.4949214458466
8,9,62.27139472961426,651.7663161754608
9,10,62.79416608810425,714.5604822635651
10,11,62.847949504852295,777.4084317684174
11,12,70.2602915763855,847.6687233448029
12,13,78.47113990783691,926.1398632526398
13,14,74.5636465549469,1000.7035098075867
14,15,75.8475227355957,1076.5510325431824
15,16,77.55694651603699,1154.1079790592194
16,17,77.87448263168335,1231.9824616909027
17,18,81.46986651420593,1313.4523282051086
18,19,79.56364750862122,1393.0159757137299
19,20,79.62704205513,1472.6430177688599
20,21,79.6352002620697,1552.2782180309296
21,22,79.61399912834167,1631.8922171592712
22,23,78.9139666557312,1710.8061838150024
23,24,79.02818560600281,1789.8343694210052
