,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.0011867515373826735,8.827077550780216e-05,3.9231455781245405e-05,9.807863945311351e-06,9.807863945311351e-06,9.807863945311351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chair,0.0004789149702434166,0.00013622470264701626,3.4056175661754064e-05,8.514043915438516e-06,8.514043915438516e-06,8.514043915438516e-06,2.128510978859629e-06,2.128510978859629e-06,2.128510978859629e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
car,0.0005100288322421492,0.00026021879196028023,0.00026021879196028023,0.0001665400268545793,0.0001665400268545793,4.163500671364483e-05,1.0408751678411207e-05,1.0408751678411207e-05,1.0408751678411207e-05,1.0408751678411207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cat,0.00011935111187495822,4.296640027498496e-05,4.77404447499833e-06,4.77404447499833e-06,4.77404447499833e-06,4.77404447499833e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bird,0.0002696326255476913,0.00015166835187057634,0.00015166835187057634,0.00015166835187057634,0.00015166835187057634,0.00015166835187057634,0.00015166835187057634,0.00015166835187057634,6.740815638692282e-05,1.6852039096730706e-05,1.6852039096730706e-05,1.6852039096730706e-05,1.6852039096730706e-05,1.6852039096730706e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.740815638692283e-06
pottedplant,0.0013894072903598152,0.00038015498879430686,0.00025782137648333613,9.503874719857671e-05,5.557629161439261e-05,2.663715751932427e-05,1.183873667525523e-05,8.22134491337169e-06,1.31541518613947e-06,1.31541518613947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheep,0.0005196831985057304,0.00045169187726025684,0.0003978824488559498,0.0003300039060823742,0.0002723741069425243,0.00021327818766800113,0.00017057743874564172,0.00012192762543066574,7.719686401414332e-05,5.245608674153164e-05,3.248019990660815e-05,1.827011244746708e-05,7.45747645425161e-06,1.7057743874564173e-06,6.907681403749128e-07,3.52432724681078e-07,1.2687578088518808e-07,1.409730898724312e-08,1.409730898724312e-08,0.0,6.1111834459698926e-06
boat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mAP,0.0004473769566156434,0.00015111958883152235,0.00011456526450881403,7.663469843418547e-05,6.692547296178208e-05,4.563146561072948e-05,3.466217899487441e-05,2.9435458487188463e-05,1.5845769824447646e-05,8.103229270281303e-06,4.9332239003338855e-06,3.5122151544197782e-06,2.430951555098232e-06,1.8557813484187123e-06,6.907681403749128e-08,3.5243272468107796e-08,1.2687578088518808e-08,1.4097308987243119e-09,1.4097308987243119e-09,0.0,1.2851999084662176e-06
