,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,,,,,,,,,,
2,chair,91.87178138204285,74.80667470112657,68.99085969463074,68.99085969463074,,,,,,
3,car,42.72166935943722,45.72306899115085,80.21088972127522,,,,,,,
4,dog,,,,,,,,,,
5,bottle,,,,,,,,,,
6,cat,30.362325785297614,27.745392266331347,26.246392820913403,15.676110524052334,12.114768857322309,6.599983298753453,7.2662095435436,7.2662095435436,,
7,bird,36.52446263846212,37.935817251364654,32.25398043802511,23.480250925182972,9.170368285530657,9.170368285530657,9.170368285530657,,,
8,pottedplant,70.26159888177375,62.01744733678153,54.24080017227663,43.05302253997892,28.305873474493897,27.678168560654267,44.59749737223834,44.766129434824215,,
9,sheep,62.804530749638104,56.16541797967965,51.14985310253887,44.90320822737665,36.528387369127444,29.327531022143578,16.09925426007634,6.36749910990241,5.035275852524262,1.4504979922327115
10,boat,,20.891305797818177,20.891305797818177,,,,,,,
