,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.018342715570034872,2.04233287818109,1.0332683150322384,0.4821128632617361,0.608076951612953,0.0374960203965505,0.0374960203965505,0.0374960203965505
1,2,0.008081721542900756,2.021076394671885,1.0256231577569292,0.4914174355168379,0.6094379979235526,0.03754630436499914,0.03754630436499914,0.03754630436499914
2,3,0.006449806690216065,2.0189030825470886,1.0274247641213068,0.4901948951639747,0.6095452054993797,0.03788650035858154,0.03788650035858154,0.03788650035858154
3,4,0.005603068327630749,2.0060960486686477,1.0291601766725533,0.4932197404385523,0.6098233934577185,0.03828554848829905,0.03828554848829905,0.03828554848829905
4,5,0.005016003310225392,2.0290436760988086,1.0317035807453039,0.49396129783442,0.6100145996981905,0.03919049600760142,0.03919049600760142,0.03919049600760142
5,6,0.004944111384053267,2.0377447571372613,1.0314468836283865,0.49853684522268427,0.6123861952137402,0.03941459705432256,0.03941459705432256,0.03941459705432256
6,7,0.004772167362784611,2.0428722432116047,1.0339590968180248,0.5060206890561199,0.6150684889036281,0.04012835770845413,0.04012835770845413,0.04012835770845413
7,8,0.004479069666553089,2.047606798548562,1.0366820959416965,0.5118564809437927,0.6169157787588716,0.04103803882996241,0.04103803882996241,0.04103803882996241
8,9,0.0038526464054602703,2.0356717417016625,1.038223184633801,0.5119409988172182,0.6165565917055116,0.04183517893155416,0.04183517893155416,0.04183517893155416
9,10,0.0036691232036998255,2.0339377199610076,1.0369639429654784,0.5132112885931976,0.6167341254139674,0.042402287324269615,0.042402287324269615,0.042402287324269615
10,11,0.0037134715391479375,2.0391314566756287,1.0362099613624676,0.5145026297344051,0.6168205410697079,0.042891492446263633,0.042891492446263633,0.042891492446263633
11,12,0.0036287240627157777,2.053707474299396,1.0372443726158325,0.5169755739678863,0.6167019024150062,0.04374450941880544,0.04374450941880544,0.04374450941880544
