,epoch,time_elapsed,total_time_elapsed
0,1,599.4093263149261,599.4093263149261
1,2,598.5791871547699,1197.988513469696
2,3,599.709969997406,1797.698483467102
3,4,598.7208836078644,2396.4193670749664
4,5,599.0762703418732,2995.4956374168396
5,6,598.8519992828369,3594.3476366996765
6,7,598.8001317977905,4193.147768497467
7,8,599.329354763031,4792.477123260498
8,9,598.807133436203,5391.284256696701
9,10,598.6952722072601,5989.979528903961
10,11,598.0635919570923,6588.0431208610535
11,12,599.1037261486053,7187.146847009659
