,epoch,time_elapsed,total_time_elapsed
0,1,108.31948280334473,108.31948280334473
1,2,123.99645924568176,232.3159420490265
2,3,108.22990083694458,340.54584288597107
3,4,107.86190843582153,448.4077513217926
4,5,117.69363832473755,566.1013896465302
5,6,107.6459105014801,673.7473001480103
6,7,100.99154996871948,774.7388501167297
7,8,80.06562089920044,854.8044710159302
8,9,101.28007936477661,956.0845503807068
9,10,112.42725419998169,1068.5118045806885
10,11,103.27180790901184,1171.7836124897003
11,12,99.90825748443604,1271.6918699741364
12,13,99.64729261398315,1371.3391625881195
13,14,100.17076516151428,1471.5099277496338
14,15,100.25374937057495,1571.7636771202087
