,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,0.021191002665061468,20.536626878185807,2.2727184531009086,18.357572546629147,10.554413795471191,10.554413795471191
1,2,0.01478223185050606,20.410795256356213,2.311385526556835,18.237177033290685,10.48272430896759,10.48272430896759
2,3,0.013301593229766482,20.273165551301474,2.348940189335948,18.061895074131332,10.399736404418945,10.399736404418945
3,4,0.012245213716273483,20.163921703802092,2.388705921228801,17.900857963294627,10.32291316986084,10.32291316986084
4,5,0.01129243853088538,20.091445031567154,2.430599361518833,17.76337312537933,10.264766812324524,10.264766812324524
5,6,0.010295587192533241,20.056737026321553,2.47265302382897,17.65666352477029,10.2340327501297,10.2340327501297
6,7,0.009300842450357208,20.042174954280675,2.5102960226413247,17.5800940789909,10.216802716255188,10.216802716255188
7,8,0.008800413398611769,20.03977282693453,2.540045764819484,17.52344757597023,10.206864714622498,10.206864714622498
8,9,0.008502659066928394,20.01664249919285,2.561333785408011,17.479074331087485,10.199304342269897,10.199304342269897
9,10,0.007997432485370784,19.98088353593773,2.5742985269176626,17.441169785561964,10.180285453796387,10.180285453796387
10,11,0.007449727200807255,19.96578030274293,2.585665147716754,17.40467777207633,10.17104184627533,10.17104184627533
11,12,0.007058121548491208,19.95117327431652,2.5952689257737633,17.369124443731575,10.171879649162292,10.171879649162292
12,13,0.006776626092908364,19.906631166689863,2.601997441777559,17.334772880946364,10.148053407669067,10.148053407669067
13,14,0.006398207188701413,19.8624278897437,2.603776411475422,17.301536116644602,10.11604928970337,10.11604928970337
14,15,0.006009354697274932,19.82827058239518,2.606221744668818,17.268613875469313,10.09841012954712,10.09841012954712
15,16,0.005681635318519809,19.810843610317907,2.608511623935165,17.235994180786275,10.086756467819214,10.086756467819214
16,17,0.005569837653952886,19.788872478164244,2.611262701382147,17.20371846172297,10.076800346374512,10.076800346374512
17,18,0.0055867709283647345,19.774137853462005,2.6148655514850794,17.172221310784884,10.064438939094543,10.064438939094543
18,19,0.005471998096169538,19.75519900455653,2.6159164125674237,17.14055185228865,10.050130248069763,10.050130248069763
19,20,0.00510181522809587,19.71552332762246,2.61665559232792,17.109178188805267,10.031790614128113,10.031790614128113
20,21,0.004615376593009786,19.677042702648126,2.616674198446987,17.07818311731392,10.016857385635376,10.016857385635376
21,22,0.004327180388189905,19.63798442733622,2.618421742849261,17.047141109671546,9.99237835407257,9.99237835407257
22,23,0.004352771854691782,19.59990535272616,2.619539458617986,17.016678282033617,9.971250891685486,9.971250891685486
23,24,0.004560373228469811,19.559767633955055,2.6191099049331985,16.986599094399782,9.948736548423767,9.948736548423767
24,25,0.004571969950001547,19.53452514042364,2.6207607171245826,16.956457236102807,9.93770956993103,9.93770956993103
25,26,0.004353443238988658,19.49716953028028,2.621058537024204,16.926929266653328,9.912987112998962,9.912987112998962
26,27,0.004123344456844432,19.460057142738982,2.6215893155503496,16.8974869006148,9.902075171470642,9.902075171470642
27,28,0.004083948069802598,19.436251693796887,2.6215726329344453,16.86797660756334,9.890027523040771,9.890027523040771
28,29,0.004128911295823021,19.430244419062248,2.6217385104326443,16.838828804336977,9.878303289413452,9.878303289413452
29,30,0.0041341472922489225,19.40038675682567,2.6220487431388033,16.810225930169363,9.864448547363281,9.864448547363281
30,31,0.0038980509608191934,19.36253897051945,2.621191272947276,16.781677309597764,9.855220794677734,9.855220794677734
31,32,0.0036490830567243258,19.345754409504828,2.6208544167402748,16.75353958005103,9.84475302696228,9.84475302696228
32,33,0.00348873117206418,19.335967188683625,2.6211593507606294,16.725398811224466,9.832907319068909,9.832907319068909
33,34,0.003490381682657193,19.306203396520882,2.618867322941807,16.697252945365193,9.81772780418396,9.81772780418396
34,35,0.0035507015091863193,19.27316494522808,2.6199217909407393,16.66977829799474,9.799816846847534,9.799816846847534
35,36,0.0035430958677326965,19.248939202210614,2.618158827596736,16.643619579689524,9.790019392967224,9.790019392967224
36,37,0.0035023756255069313,19.22141155349874,2.6192795809741334,16.61711289503864,9.777928709983826,9.777928709983826
37,38,0.0034948177809748693,19.19223337975618,2.6197429942750485,16.590676089313543,9.7571120262146,9.7571120262146
38,39,0.0035232166377784004,19.153216718513274,2.6197338920330333,16.564856013404988,9.736446857452393,9.736446857452393
39,40,0.00339724632414171,19.106587187152044,2.6179576488298792,16.539243881947527,9.713458061218262,9.713458061218262
40,41,0.0032801138088607586,19.07405456649923,2.617571040570179,16.51358811431956,9.688128232955933,9.688128232955933
41,42,0.003160688853942328,19.05097875862478,2.616465047976681,16.488526686329706,9.677424788475037,9.677424788475037
42,43,0.003061959977755671,19.033090591430664,2.61566168877566,16.46337884163188,9.671187400817871,9.671187400817871
43,44,0.0030574148034494125,19.0157619725878,2.615470249797696,16.439242466587885,9.661920428276062,9.661920428276062
44,45,0.003125749867862073,19.00267363931531,2.615247920851841,16.41517294901554,9.652652859687805,9.652652859687805
45,46,0.0031338363704184577,18.984685300666595,2.612783220326789,16.390984319080815,9.634062886238098,9.634062886238098
46,47,0.003068019813590326,18.955467527157793,2.6123746967761314,16.36760181355699,9.625832080841064,9.625832080841064
47,48,0.002988025442442517,18.945279406609938,2.6116777240672957,16.344025777879164,9.620660066604614,9.620660066604614
48,49,0.0029357245089116323,18.919419466892137,2.61209660684951,16.320518564955098,9.597957253456116,9.597957253456116
49,50,0.0027996175052058475,18.8865222485266,2.611402111075749,16.297843991038956,9.586371898651123,9.586371898651123
50,51,0.0027078975105732156,18.84876548018411,2.6108366571297155,16.275478453279657,9.568920373916626,9.568920373916626
