,epoch,time_elapsed,total_time_elapsed
0,1,964.8447704315186,964.8447704315186
1,2,962.2414002418518,1927.0861706733704
2,3,958.5363092422485,2885.622479915619
3,4,958.4795887470245,3844.1020686626434
4,5,963.566878080368,4807.6689467430115
5,6,959.7545170783997,5767.423463821411
6,7,956.7229583263397,6724.146422147751
7,8,962.7954022884369,7686.941824436188
8,9,959.1498517990112,8646.091676235199
9,10,956.1638853549957,9602.255561590195
10,11,957.1808886528015,10559.436450242996
11,12,899.9563202857971,11459.392770528793
12,13,894.5256433486938,12353.918413877487
13,14,901.1945514678955,13255.112965345383
14,15,893.324362039566,14148.437327384949
15,16,894.5541958808899,15042.991523265839
16,17,892.2162115573883,15935.207734823227
17,18,896.2057802677155,16831.413515090942
18,19,898.2271718978882,17729.64068698883
19,20,891.0309565067291,18620.67164349556
20,21,895.1559715270996,19515.82761502266
21,22,890.3967142105103,20406.22432923317
22,23,892.192764043808,21298.417093276978
23,24,897.4122364521027,22195.82932972908
24,25,898.3155648708344,23094.144894599915
25,26,896.3611092567444,23990.50600385666
26,27,896.2753043174744,24886.781308174133
27,28,900.3909604549408,25787.172268629074
28,29,892.9562082290649,26680.12847685814
29,30,896.5778253078461,27576.706302165985
30,31,895.9716970920563,28472.67799925804
31,32,896.6281707286835,29369.306169986725
32,33,897.1863520145416,30266.492522001266
33,34,897.595999956131,31164.088521957397
34,35,906.1835548877716,32070.27207684517
35,36,898.2628445625305,32968.5349214077
36,37,897.0051627159119,33865.54008412361
37,38,887.908792257309,34753.44887638092
38,39,892.88751745224,35646.33639383316
39,40,894.7678692340851,36541.104263067245
40,41,893.7045402526855,37434.80880331993
41,42,899.7375981807709,38334.5464015007
42,43,893.2387163639069,39227.78511786461
43,44,896.9753618240356,40124.760479688644
44,45,895.0472083091736,41019.80768799782
45,46,897.7810423374176,41917.588730335236
46,47,894.631977558136,42812.22070789337
47,48,893.8944959640503,43706.11520385742
48,49,897.4595499038696,44603.57475376129
49,50,894.2401518821716,45497.81490564346
50,51,933.1548910140991,46430.96979665756
51,52,952.453465461731,47383.42326211929
52,53,946.495697259903,48329.918959379196
53,54,942.2174220085144,49272.13638138771
54,55,943.0450496673584,50215.18143105507
55,56,944.7637827396393,51159.94521379471
56,57,942.504469871521,52102.44968366623
57,58,946.365259885788,53048.81494355202
58,59,949.1850640773773,53998.000007629395
59,60,945.2826728820801,54943.282680511475
60,61,940.9631247520447,55884.24580526352
61,62,945.1468086242676,56829.39261388779
62,63,946.620246887207,57776.012860774994
63,64,943.4508385658264,58719.46369934082
64,65,1019.3246748447418,59738.78837418556
65,66,1020.7033951282501,60759.49176931381
66,67,1021.1893031597137,61780.681072473526
67,68,1024.263527393341,62804.94459986687
68,69,1020.5296807289124,63825.47428059578
69,70,1032.6504027843475,64858.12468338013
70,71,1028.8838827610016,65887.00856614113
71,72,1024.653481245041,66911.66204738617
72,73,1017.1294114589691,67928.79145884514
73,74,1015.1006009578705,68943.89205980301
74,75,1025.9943425655365,69969.88640236855
75,76,1022.019380569458,70991.905782938
76,77,1024.9530475139618,72016.85883045197
77,78,1021.903368473053,73038.76219892502
78,79,1020.130010843277,74058.8922097683
79,80,1029.1512308120728,75088.04344058037
80,81,1018.4296503067017,76106.47309088707
81,82,1031.3179202079773,77137.79101109505
82,83,1022.3527936935425,78160.14380478859
83,84,1025.4931728839874,79185.63697767258
84,85,1022.1628394126892,80207.79981708527
85,86,1015.2659204006195,81223.06573748589
86,87,1024.2140719890594,82247.27980947495
87,88,1014.4934434890747,83261.77325296402
88,89,1024.753229856491,84286.52648282051
89,90,1011.6578602790833,85298.1843430996
90,91,1023.1765558719635,86321.36089897156
91,92,1030.8248074054718,87352.18570637703
92,93,1033.7510261535645,88385.9367325306
93,94,1008.9885404109955,89394.92527294159
94,95,991.3797399997711,90386.30501294136
95,96,1014.6209523677826,91400.92596530914
96,97,1011.9713842868805,92412.89734959602
97,98,1024.9188511371613,93437.81620073318
98,99,1025.459377527237,94463.27557826042
99,100,1024.52938246727,95487.80496072769
