,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,60.09259259062197,63.02191714262288,57.096198796503685,48.571847662565894,38.996118993536165,24.67234082090657,16.482292830149316,16.482292830149316,,
2,bicycle,74.0787882896116,58.58299549438511,54.25565309167957,55.78888535223481,40.60440236792995,40.72864373044075,40.72864373044075,,,
3,bird,52.26123808929433,44.78189578538885,37.720366439848696,33.58670404018148,31.329651249388917,29.435841788502753,20.304536289479135,8.725959305174428,8.725959305174428,
4,boat,36.91642977691988,36.87612384514381,35.52732920321958,34.13483889847647,17.516153937538302,30.41312498970784,,,,
5,bottle,86.57726867468372,86.57726867468372,61.71713113768213,61.71713113768213,61.71713113768213,61.71713113768213,61.71713113768213,,,
6,bus,66.06462299042494,59.56469296624775,53.24482555523338,46.785029135077444,40.95302650660544,37.47098239977827,27.951073690715624,19.24683111344963,10.649773523747346,1.2957724027173223
7,car,43.94826299213784,38.62875491406319,34.41454730182258,29.343494008792838,20.081487568575596,19.362919605678275,14.69278223591848,12.098259667899445,15.766412264011523,
8,cat,90.5731217576934,78.07392315847754,64.82493400332149,57.266612773522056,50.634624017809834,36.40366293151317,33.86994085148301,,,
9,chair,68.55636030416082,64.09835190762965,60.38711957904196,52.468902742550775,36.67900071441483,30.854878527274423,25.702821626708502,18.495214883560703,22.368166410857825,
10,cow,,,,,,,,,,
11,diningtable,,,32.46008616707438,32.46008616707438,,,,,,
12,dog,30.597124549989978,28.17090396841134,22.4492860748556,19.545857487737642,17.101548334661437,10.797659089796834,6.524471490111829,,,
13,horse,,,,,,,,,,
14,motorbike,71.91271456440052,56.51670292466709,55.91456579527584,41.99779199957421,34.37493862614261,22.107248571234994,16.61693984135013,9.066196734774598,,
15,person,47.20460688325237,39.67736950423805,34.066867951449886,28.154508580739694,23.617849103908508,20.60633804712302,12.465628954861177,4.902557678083641,6.030990353181272,
16,pottedplant,39.755775490839056,39.063375036884246,32.146845837923735,34.21767766188942,34.21767766188942,,,,,
17,sheep,70.01309654827774,64.50723555488172,54.767387065267535,48.56134334949198,41.30484577599249,32.030865943459204,23.506494677673214,13.432583698877682,4.588283139177606,
18,sofa,86.51747267535819,35.59170253476419,,,,,,,,
19,train,48.153177127602135,63.521341807538946,52.55186593427621,52.55186593427621,37.270084866330706,26.629753617067678,,,,
20,tvmonitor,71.16446416300154,59.06580004253234,51.258451526484784,44.87015074991359,34.65676882200041,32.67183565756392,30.3751930350409,14.953596815022337,14.953596815022337,
