,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,0.23644628991152494,10.652235900362333,2.6059848056039736,7.539756184497862,0.0,0.0
1,2,0.12174503799840694,10.620186626911163,2.4818222771391616,7.573541617211495,0.0,0.0
2,3,0.08509894327352975,10.570911308129629,2.4405556094214207,7.621116933749832,0.0,0.0
3,4,0.06702512864393133,10.529933417836824,2.399277477671627,7.592851317019863,0.0,0.0
4,5,0.056042333680937306,10.541892930865288,2.368473976327263,7.565173946264136,0.0,0.0
5,6,0.04885926798327279,10.626566270987192,2.358658148223207,7.591352531928142,0.0,0.0
6,7,0.043950923384373425,10.679587478439013,2.377587903592423,7.605241493778374,0.0,0.0
7,8,0.04031543313091948,10.744048103690147,2.4080745034090434,7.605224526383495,0.0,0.0
8,9,0.03724336412571769,10.810702204704285,2.4393382545190914,7.599507518215034,0.0,0.0
9,10,0.034646338434847254,10.868082245190939,2.475120199067902,7.590672383781608,0.0,0.0
10,11,0.03254692473427485,10.906918436288834,2.515825622682353,7.581352487229209,0.0,0.0
11,12,0.030905667607110877,10.944181074698767,2.5506946026368906,7.571928861487002,0.0,0.0
