,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.011279622792648386,0.004502531235153455,0.0024317136679563403,0.001582462531660993,0.001098103087262574,0.0007879976115294164,0.0005822957914317426,0.0004016097238148114,0.00027639434796719316,0.00017649330243648008,0.0001104174639393217,7.385717125563735e-05,4.1182615600123794e-05,2.2359536447712644e-05,1.1155825661522541e-05,4.575846177791533e-06,1.1041746393932168e-06,2.0280758682732557e-07,3.520965049085513e-08,1.4083860196342052e-09,2.6489205934484055e-05
chair,0.0017947816722878234,0.00019942018580975814,6.593329893335128e-05,3.19072297295613e-05,7.976807432390325e-06,1.1217385451798894e-06,4.985504645243953e-07,1.2463761613109883e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
car,0.0004565503155927821,6.11087572923117e-05,2.1999152625232213e-05,6.7898619213679675e-06,2.444350291692468e-06,2.444350291692468e-06,2.444350291692468e-06,1.0863779074188746e-06,2.7159447685471866e-07,2.7159447685471866e-07,2.7159447685471866e-07,2.7159447685471866e-07,2.7159447685471866e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14783430564156e-08
dog,0.005583935679754496,0.0015678201653811408,0.00029815970582521104,6.461308726117089e-05,1.4978891285511495e-05,4.342992147870197e-06,8.863249281367749e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottle,0.00019424815252017268,7.276725796801475e-06,1.8191814492003689e-06,8.085250885334972e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cat,0.0031981647346854864,0.0008433436590368595,0.00019629998219348262,5.4574639677593016e-05,1.8753948712038506e-05,9.344528077970743e-06,6.489255609701904e-06,5.256297043858543e-06,2.3361320194926858e-06,1.622313902425476e-06,1.622313902425476e-06,1.0382808975523048e-06,1.0382808975523048e-06,5.840330048731714e-07,6.489255609701905e-08,6.489255609701905e-08,0.0,0.0,0.0,0.0,4.4126938145972947e-07
bird,0.0015387567822188104,1.3956977616497148e-05,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,3.489244404124287e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978488808248574e-07
pottedplant,0.000721311650916792,3.1144507106543896e-05,1.216582308849371e-05,5.961253313361918e-06,4.379696311857736e-06,1.094924077964434e-06,4.866329235397484e-07,1.216582308849371e-07,1.216582308849371e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheep,0.0009081472786850243,0.0005130611201080543,0.0004115739450454706,0.0003283591168691548,0.00026725731995647534,0.0002011122001240192,0.00015890346676465712,0.00013050567924714515,8.569769484451358e-05,6.843401254220098e-05,4.224752815105264e-05,2.622527918283892e-05,1.7108503135550244e-05,6.55631979570973e-06,3.879479169059013e-06,2.4828666681977676e-06,1.3966125008612444e-06,6.207166670494419e-07,3.491531252153111e-07,0.0,1.008664583955343e-05
boat,0.002939239390162257,2.322361987288697e-05,1.306328617849892e-05,5.805904968221742e-06,3.26582154462473e-06,3.26582154462473e-06,1.4514762420554356e-06,1.4514762420554356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mAP,0.002861475844947203,0.0007762886953174308,0.0003456217287699405,0.00020847713948940824,0.00014206491672012888,0.00010142134107428624,7.561474006248517e-05,5.436450945064298e-05,3.683106719430633e-05,2.5031046776208552e-05,1.5804814487377882e-05,1.0488157021700758e-05,5.9600994110081065e-06,2.949988924829554e-06,1.5100197386678573e-06,7.123605402086319e-07,2.500787140254461e-07,8.235242538767674e-08,3.843627757061662e-08,1.4083860196342053e-10,3.779644837937849e-06
