,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.06691458255429811,2.120781660079956,1.0820222051837776,0.4207383194301702,0.6526338835305805,0.7036198675632477,0.7036198675632477,0.7036198675632477
1,2,0.024896297462378876,2.098368356625239,1.0590221082107931,0.3471346835169611,0.6358289032042781,0.6914544502894083,0.6914544502894083,0.6914544502894083
2,3,0.019420768641218354,2.068824162085851,1.0573057562490054,0.3282189691745782,0.6302300668969939,0.6872047980626425,0.6872047980626425,0.6872047980626425
3,4,0.017417150584957266,2.0596695939699807,1.0593475095833405,0.3202930788827848,0.6288200865817976,0.6869644622008005,0.6869644622008005,0.6869644622008005
4,5,0.015363411624220353,2.0858858128388724,1.0604258443735823,0.3279456962135774,0.6293626306932184,0.6994063158830007,0.6994063158830007,0.6994063158830007
5,6,0.013736727682850029,2.110828399658203,1.0592907455903064,0.35467292726794375,0.6353286029417303,0.6984870036443075,0.6984870036443075,0.6984870036443075
6,7,0.012453741287883324,2.1092376708984375,1.053935879393469,0.36558451230012917,0.6391946356507796,0.6992669403553009,0.6992669403553009,0.6992669403553009
7,8,0.011165183744853056,2.127633512020111,1.052075121221663,0.3810299099246158,0.6420394574539571,0.7141890327135721,0.7141890327135721,0.7141890327135721
8,9,0.010502241646187216,2.1381696661313376,1.051469485970992,0.3994712301447422,0.6447088273265694,0.7275897661844889,0.7275897661844889,0.7275897661844889
9,10,0.011314973612374898,2.1226419607798257,1.0503974602192263,0.4044809671519678,0.6450057655950135,0.7155176599820455,0.7155176599820455,0.7155176599820455
10,11,0.011459073877032799,2.1469653646151223,1.0470200271546086,0.4089014699941949,0.6460789094997358,0.7131098806858063,0.7131098806858063,0.7131098806858063
11,12,0.011219157259675521,2.1498557031154633,1.0474087490311152,0.41357733026335514,0.6483117047744461,0.7202754020690918,0.7202754020690918,0.7202754020690918
