,epoch,time_elapsed,total_time_elapsed
0,1,203.76560497283936,203.76560497283936
1,2,206.2400085926056,410.00561356544495
2,3,206.34334564208984,616.3489592075348
3,4,201.92685866355896,818.2758178710938
4,5,205.0490415096283,1023.324859380722
5,6,208.32015681266785,1231.64501619339
6,7,203.7996644973755,1435.4446806907654
7,8,205.58409523963928,1641.0287759304047
8,9,208.47913599014282,1849.5079119205475
9,10,207.26697540283203,2056.7748873233795
10,11,204.1940562725067,2260.9689435958862
11,12,205.72712540626526,2466.6960690021515
12,13,203.6705298423767,2670.366598844528
13,14,205.36300826072693,2875.729607105255
14,15,206.2059988975525,3081.9356060028076
