,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.33941534,0.54253066,0.3546337,0.015708713,0.13990127,0.38928574,0.26532227,0.45167837,0.451806,0.020289855,0.22584188,0.5100284,0.33941534,0.451806,1
