,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.28657721921869106,0.40787550949607976,0.22643479330746016,0.06014242564889652,0.00401425501331687,0.00401425501331687
1,2,0.1976341913566651,0.16770685451259246,0.1470270659950942,0.05060712537685594,0.00014784547965973616,0.00014784547965973616
2,3,0.16056400574006155,0.18483551505119067,0.11922791386636344,0.041336092172290076,4.173385968897492e-05,4.173385968897492e-05
3,4,0.12985438084877332,0.11307577037352227,0.09044932471375529,0.039405056272228144,2.9206543331383727e-05,2.9206543331383727e-05
4,5,0.09698435148497889,0.09618949612452828,0.05868160751154093,0.03830274406088274,3.5377521271584556e-05,3.5377521271584556e-05
5,6,0.08891629974268028,0.14194922718237044,0.05315500374977612,0.035761295884264674,7.61475894250907e-05,7.61475894250907e-05
6,7,0.0799007229732413,0.09857942381779594,0.04620382649828356,0.03369689647015895,2.0378798581077717e-05,2.0378798581077717e-05
7,8,0.07192764022031098,0.0881859767774434,0.03858201809110051,0.03334562191028745,4.698633711086586e-05,4.698633711086586e-05
8,9,0.07536423622779194,0.08594520599406981,0.04296990534816123,0.03239433084657231,2.5631181415519677e-05,2.5631181415519677e-05
9,10,0.06041996054170986,0.08700070944459526,0.029279606175573496,0.031140354395495683,6.682838375127176e-06,6.682838375127176e-06
10,11,0.05698060152948292,0.10317776138765566,0.026717084019840007,0.030263517596510074,2.0312643755460158e-05,2.0312643755460158e-05
11,12,0.13569894154901677,0.08221410005163914,0.099239438482113,0.03645950277186646,2.5009157980093732e-05,2.5009157980093732e-05
12,13,0.054624664322731935,0.08974862362326046,0.024718497927152448,0.02990616637509572,0.00012149672693340108,0.00012149672693340108
13,14,0.04836755733705861,0.06515098096573031,0.019616890005639154,0.028750667343883,3.4835931728594005e-05,3.4835931728594005e-05
14,15,0.04698869600860797,0.07003524689379977,0.019878965657640836,0.02710973026074526,1.0454382390889805e-05,1.0454382390889805e-05
15,16,0.046207100413444474,0.05764788358753018,0.0196080121633005,0.026599088279203376,4.354120392235927e-05,4.354120392235927e-05
16,17,0.03585686885665708,0.0626430316807074,0.01009335378838987,0.025763514996257446,3.8905282053747214e-06,3.8905282053747214e-06
17,18,0.040329336305659186,0.07206731004239941,0.01542412579994131,0.024905210532930516,5.305948889144929e-06,5.305948889144929e-06
18,19,0.04121796109598004,0.0655993192183928,0.015687669788596172,0.025530291264450163,1.4361400644702371e-05,1.4361400644702371e-05
19,20,0.03315931133413432,0.060978340259471984,0.00883710021815982,0.02432221116547878,8.208709914470091e-06,8.208709914470091e-06
20,21,0.039546253165322745,0.05625220115113431,0.015043340355955375,0.024502912695867983,1.0857460438273847e-05,1.0857460438273847e-05
21,22,0.04454597467568086,0.06312438176041724,0.019685099816853336,0.024860874868801418,1.9152648746967316e-05,1.9152648746967316e-05
22,23,0.04253630520889455,0.06274552707136394,0.019056308413740345,0.02347999686901351,9.579171091900207e-07,9.579171091900207e-07
23,24,0.03148533607472997,0.05602869014450107,0.008674194325369228,0.022811141769039152,6.197366019478068e-06,6.197366019478068e-06
24,25,0.03837134629458284,0.0719764102256401,0.015744241433047566,0.02262710489311348,2.3057753423927352e-05,2.3057753423927352e-05
25,26,0.03762157295024097,0.05535001193114889,0.01382561187714503,0.023795961100209987,3.0343021535372827e-06,3.0343021535372827e-06
26,27,0.03933971312954306,0.060761308896701394,0.016757521770652067,0.022582191422240425,3.935259883292019e-06,3.935259883292019e-06
27,28,0.027733522600815307,0.06010674519505225,0.006747962495965216,0.020985560112398202,2.2573881324206013e-06,2.2573881324206013e-06
28,29,0.04221874305901626,0.05293792800396583,0.01949352231426347,0.022725220739073654,4.31632452091435e-06,4.31632452091435e-06
29,30,0.028321118657198486,0.06409442954825788,0.006190513712611127,0.022130604977328473,5.578065611189231e-06,5.578065611189231e-06
30,31,0.03783847248351734,0.06517471781657491,0.016449441506072353,0.02138903101387199,6.136363936093403e-06,6.136363936093403e-06
31,32,0.0304563007500639,0.06064200122098858,0.00904444549587702,0.02141185526288193,1.141349184763385e-05,1.141349184763385e-05
32,33,0.02824991567207306,0.0484303941659198,0.00767671245756205,0.020573203120103377,4.430637261521042e-07,4.430637261521042e-07
33,34,0.03038262837169532,0.0601346090742633,0.009494723374838641,0.02088790511275208,6.2642998273076955e-06,6.2642998273076955e-06
34,35,0.025189114488319796,0.053721873782630304,0.004650296144703161,0.02053881836290834,2.9569159210041107e-07,2.9569159210041107e-07
35,36,0.03089889752238377,0.053700234907675316,0.010926826892458639,0.019972070611529905,2.640337243065005e-06,2.640337243065005e-06
36,37,0.02641956734383262,0.05206107078016586,0.006881850266620925,0.01953771703535307,7.955222258715366e-07,7.955222258715366e-07
37,38,0.029766030106065693,0.11690383005604114,0.010121762734613918,0.019644267301658126,7.865150109864771e-06,7.865150109864771e-06
38,39,0.026823505463537477,0.06989988870950252,0.0076118843981826554,0.019211620962574283,7.483124591090018e-07,7.483124591090018e-07
39,40,0.023524119435310308,0.0548581756478835,0.004033022541726558,0.01949109689844417,2.3149503647346137e-07,2.3149503647346137e-07
40,41,0.03865192865134012,0.051901445247916435,0.01828483967461885,0.020367089027844596,1.3430289982352406e-06,1.3430289982352406e-06
