,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.21578181,0.3727894,0.22035398,0.121235795,0.29023308,0.32135883,0.19740862,0.26568398,0.2668267,0.14955989,0.3427907,0.3850623,[0.31752422 0.3963493  0.15118352 0.13426308 0.01584158 0.27952912],[0.40457833 0.48033634 0.18709677 0.176875   0.01230769 0.3397661 ],[1 2 3 4 5 6]
