,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.04824450420933769,0.18633970583293072,0.06386301322810777,0.051119298804977925,0.021514068378507913,0.01264174792149441,0.00032072541944216937,0.00032072541944216937,0.00032072541944216937,0.00032072541944216937
1,2,0.0324608969523479,0.17970911715830576,0.042483254489815485,0.04251462356434008,0.013196016039089691,0.010602975569058417,3.083093565692252e-05,3.083093565692252e-05,3.083093565692252e-05,3.083093565692252e-05
2,3,0.02754936554853072,0.1731947932272154,0.03283421484823777,0.03885905240265384,0.0107782730570095,0.009643752129311156,2.9133380849089008e-05,2.9133380849089008e-05,2.9133380849089008e-05,2.9133380849089008e-05
3,4,0.02407158973452614,0.185093611163893,0.027377506244932865,0.03621280801643347,0.00790881715545085,0.008704288697664675,1.87850828297087e-05,1.87850828297087e-05,1.87850828297087e-05,1.87850828297087e-05
4,5,0.021771195027284067,0.21661482952636865,0.02423436112790843,0.034657375699816494,0.005216953031018795,0.008321886185832359,3.219313794033951e-05,3.219313794033951e-05,3.219313794033951e-05,3.219313794033951e-05
5,6,0.02040081603082878,0.22246009742221418,0.0222393010374558,0.03353239206225302,0.004250887821007805,0.007545826053285596,1.7349250356346602e-06,1.7349250356346602e-06,1.7349250356346602e-06,1.7349250356346602e-06
6,7,0.01814612761461567,0.23861144992753225,0.01878159574311258,0.031334311431802576,0.0026462805777208195,0.007293733658748734,1.5015829610831588e-06,1.5015829610831588e-06,1.5015829610831588e-06,1.5015829610831588e-06
7,8,0.017129789642502648,0.21527783328631736,0.016968705204221494,0.030225129065393534,0.0025092417662059747,0.006881702365500889,3.685501724248752e-05,3.685501724248752e-05,3.685501724248752e-05,3.685501724248752e-05
8,9,0.015818741315183096,0.22224463059666277,0.015106490595255434,0.028848169270599838,0.0016213384320084834,0.006725095888355411,2.7702310035238042e-05,2.7702310035238042e-05,2.7702310035238042e-05,2.7702310035238042e-05
9,10,0.014428704418241978,0.20708569372917177,0.013141149531936241,0.02629022580993145,0.0019975230358268026,0.006187111165648185,0.0006212110401975224,0.0006212110401975224,0.0006212110401975224,0.0006212110401975224
10,11,0.013958495734383899,0.21323495031576853,0.012963877728255429,0.02610809303118253,0.0013262907640954184,0.005785256509215155,5.8618456932890695e-06,5.8618456932890695e-06,5.8618456932890695e-06,5.8618456932890695e-06
