,epoch,time_elapsed,total_time_elapsed
0,1,589.1271729469299,589.1271729469299
1,2,586.8479948043823,1175.9751677513123
2,3,588.15735912323,1764.1325268745422
3,4,586.8317506313324,2350.9642775058746
4,5,585.9558391571045,2936.920116662979
5,6,588.9358396530151,3525.8559563159943
6,7,588.4358808994293,4114.291837215424
7,8,587.4945290088654,4701.786366224289
