,epoch,time_elapsed,total_time_elapsed
0,1,4125.127982139587,4125.127982139587
1,2,4113.434116840363,8238.56209897995
2,3,4112.236019611359,12350.798118591309
3,4,4109.951501131058,16460.749619722366
4,5,4110.374190568924,20571.12381029129
5,6,4112.9514174461365,24684.075227737427
6,7,4114.039241313934,28798.11446905136
