,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.2833817892612141,0.1877129014720705,0.1481183203999127,0.11137741073208783,0.014370303626186388,0.00951575428733241,0.04105647373944521,0.04105647373944521,0.04105647373944521,0.04105647373944521
1,2,0.1660887611525081,0.17261774959826023,0.07469399010101072,0.07738317363834549,0.00694698159057684,0.007064615357661768,0.03802392911165953,0.03802392911165953,0.03802392911165953,0.03802392911165953
2,3,0.13812087569385767,0.1430099162090326,0.05947705321492645,0.06683353785421073,0.005409701815594171,0.006400582667551152,0.033320034854114056,0.033320034854114056,0.033320034854114056,0.033320034854114056
3,4,0.12130099923184542,0.1261742417831148,0.05002181974857628,0.060472345189626596,0.00474517108326088,0.006061663350256847,0.03258725954219699,0.03258725954219699,0.03258725954219699,0.03258725954219699
4,5,0.10786872882413391,0.11875388602438931,0.04228001072454467,0.05585606131380615,0.004006762028795969,0.005725894788895933,0.030083835124969482,0.030083835124969482,0.030083835124969482,0.030083835124969482
5,6,0.10426361037844739,0.12298197841498061,0.04210527151579333,0.05297934669983861,0.003629030656972824,0.005549961635347882,0.03453316888771951,0.03453316888771951,0.03453316888771951,0.03453316888771951
6,7,0.09211558184943328,0.11489488923417351,0.03529902091184544,0.04844877762484982,0.0030818988444845552,0.005285884628630522,0.03187386132776737,0.03187386132776737,0.03187386132776737,0.03187386132776737
7,8,0.08572045452109425,0.11910818525041654,0.03227322915390517,0.04561183070894505,0.0027463891430976627,0.005089005436878825,0.036599570885300636,0.036599570885300636,0.036599570885300636,0.036599570885300636
8,9,0.08357588857168628,0.12752346603077985,0.03248331138470306,0.04365657500065341,0.00245128655767764,0.0049847155032438995,0.03924410091713071,0.03924410091713071,0.03924410091713071,0.03924410091713071
9,10,0.07295868177375991,0.11712051475438003,0.02579962863275677,0.040463431853644344,0.001966491946583357,0.004729129300111683,0.0342562235891819,0.0342562235891819,0.0342562235891819,0.0342562235891819
10,11,0.07459873395153782,0.11344224008270234,0.02878746915843651,0.03919974001990544,0.0019172960832650027,0.0046942287116397445,0.038015109952539206,0.038015109952539206,0.038015109952539206,0.038015109952539206
11,12,0.06743812995144627,0.1186398769093451,0.024602795047489665,0.03676769393496215,0.0015906677566877461,0.004476973292592991,0.04050301597453654,0.04050301597453654,0.04050301597453654,0.04050301597453654
12,13,0.06661396514554725,0.1141248110716588,0.025359265396380188,0.03543657696235786,0.001434562947073675,0.0043835598387495425,0.03486955212429166,0.03486955212429166,0.03486955212429166,0.03486955212429166
13,14,0.06199794538345223,0.1152309433765988,0.022659133698695523,0.03380680484283785,0.0013027770078904417,0.00422922993923655,0.040526235941797495,0.040526235941797495,0.040526235941797495,0.040526235941797495
14,15,0.05998607822171648,0.11627009502725205,0.021772721929749838,0.032842223880111855,0.0011933094924855728,0.004177822800250898,0.0411983341909945,0.0411983341909945,0.0411983341909945,0.0411983341909945
15,16,0.057116131139396925,0.13395878483724094,0.021305943585205475,0.0306475764264518,0.001109324324854123,0.004053286927921924,0.03846777928993106,0.03846777928993106,0.03846777928993106,0.03846777928993106
