,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,Clear Plastic Bottle,4.268633924143575,4.251968031726019,4.249130644915849,4.241763984226385,4.171177683265925,3.998075859233249,3.5623459522617384,2.920181945587621,2.092202377644953,1.4947639204852965
2,Drink Can,2.313726277072242,2.309424743597687,2.2701419740147117,2.2481975714650755,2.2574375780821083,2.188021160761343,2.1118676393279707,1.8920418452483962,1.5173550268317493,1.02189737998605
3,Drink Carton,5.343191550018402,5.343191550018402,3.4903349843438236,3.4903349843438236,3.4903349843438236,3.5489543448886116,3.666508811759243,2.9886815120062735,2.424786979598923,2.5518317235252974
4,Glass Bottle,4.850521521366884,4.87614285822909,4.881908500348237,4.856499479504725,4.503357326527185,4.258160118302023,4.091379280705701,2.9940711636909434,2.2249946375842744,1.3158257683668075
5,Glass Jar,4.790640914606656,4.800814950307791,4.831975989462454,4.903427353724453,4.991013578059999,5.17062905636631,5.303781581463968,6.350498133170617,4.256024075574917,2.7228306814036354
6,Other Plastic Bottle,5.314727700478057,5.363795462036556,5.354780520170022,5.3281368122473065,5.168215023192132,5.397353561500872,4.81956506447534,4.239851624121438,3.366104703239401,1.0712654106646635
