,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,2.659733209355187,5.475297691921393,1.4550506938049812,3.756569795845119,0.0,0.0
1,2,2.026439850953699,4.641449445237716,0.989922101425988,2.993279785509328,0.0,0.0
2,3,1.7570856591899886,4.588029712438583,0.7890749832217133,2.664009774186229,0.0,0.0
3,4,1.5172606294960467,4.9045269166429835,0.6415754972295906,2.338583489501749,0.0,0.0
4,5,1.352448001646131,4.836273590102792,0.5678001677461025,2.0865682562798944,0.0,0.0
5,6,1.210486144299498,4.480361780772607,0.5080664801916094,1.8654271466813925,0.0,0.0
6,7,1.0564417239989488,4.80907899265488,0.4572552976973412,1.6117267454398498,0.0,0.0
7,8,0.9577986497346681,5.155662897353371,0.42846978518628437,1.4450343384656288,0.0,0.0
8,9,0.8588301938453703,5.167622620860736,0.40218969329708176,1.2753130895945861,0.0,0.0
9,10,0.7303524107195949,5.18645396673431,0.3681759138684009,1.05697345871848,0.0,0.0
10,11,0.671955273175285,5.206555495038629,0.3563442950641722,0.9493883144025129,0.0,0.0
11,12,0.5544058938034391,5.438521362841129,0.31605098110140223,0.7606275247225097,0.0,0.0
12,13,0.49356652946133195,5.723809744852285,0.31591614429405285,0.6377228718592238,0.0,0.0
13,14,0.44121708793722036,5.85631085621814,0.29998032711090816,0.5507626585193149,0.0,0.0
