,epoch,time_elapsed,total_time_elapsed
0,1,428.3397264480591,428.3397264480591
1,2,400.171986579895,828.5117130279541
2,3,402.652268409729,1231.163981437683
3,4,400.39887523651123,1631.5628566741943
4,5,402.4980208873749,2034.0608775615692
5,6,284.59474897384644,2318.6556265354156
6,7,283.59177112579346,2602.247397661209
7,8,285.38869881629944,2887.6360964775085
8,9,284.51939511299133,3172.1554915905
9,10,284.89472913742065,3457.0502207279205
10,11,285.0919840335846,3742.142204761505
11,12,286.5052487850189,4028.647453546524
12,13,284.98083782196045,4313.6282913684845
13,14,287.0506010055542,4600.678892374039
