,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.4880219,0.6878754,0.54851824,0.20397218,0.3596323,0.51703495,0.39413336,0.5703329,0.5710244,0.2185325,0.41505873,0.60169464,"[0.2812456  0.64960855 0.6912609  0.30823636 0.5541994  0.79040915
 0.6684446  0.12007416 0.21149269 0.6052478 ]","[0.42186075 0.7120748  0.7562624  0.4697802  0.6140298  0.8320988
 0.7353488  0.212749   0.2862832  0.6697561 ]",[ 1  2  3  4  5  6  7  8  9 10]
