,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,24.623950513142617,22.92624555120696,20.72651536485038,19.02016654791991,16.91890988683868,15.00434736972801,12.559113085383792,10.000016928261054,7.898909383333405,5.090106334647671
2,chair,11.716858046716435,10.949589856387947,9.807504425206965,8.969226396661306,7.83743885363654,6.522989887485661,5.737689010391434,4.974999661582117,3.7549931255804743,3.1552744138044
3,car,8.644879417847042,8.491515461049783,7.885803424870145,7.436597295019296,7.08939462297295,6.328399455462728,6.018094983273108,5.685481790071063,5.324102760784447,3.974236068802295
4,dog,35.98748611948487,33.53486832040802,31.01420863185446,27.533166020342332,24.571503935756347,22.85852059298973,18.6481441717617,14.987794850436732,11.685495319551519,6.868034641425828
5,bottle,8.901942610422793,8.082693471284712,7.352064445290547,6.963997370858886,6.362302133944176,5.72408643546558,5.092426565206447,4.672095487095403,3.698763597826459,1.8724219317380915
6,cat,17.123652258846434,15.074387474240833,14.684284053966953,13.59938796170691,12.14494247863177,10.647174717730978,9.26317465979726,8.835568868445732,7.790968732455327,5.660465139335567
7,bird,13.092291853013299,11.43820264993313,8.731047948591206,8.178842951930912,7.7645249758619075,6.8561684654848625,5.743789361570261,5.3302674818918,3.8362927800588325,2.648904642292236
8,pottedplant,28.839159445296364,26.966599367305545,25.617596149300173,21.988271982329376,19.37311713066318,16.99121595352978,14.989662095018556,11.25461719114987,11.62487215019689,7.874445399064237
9,sheep,15.088402369626898,14.282655170166107,12.87399841621624,12.603850738994108,12.465522832072843,11.459123958158585,9.595564108307986,9.987103851169667,3.5001426120317047,1.0817557252650194
10,boat,11.964051462178658,10.692839353364723,10.306717241794491,10.121497637992785,9.231335641410851,8.242732007598548,8.029998623391077,7.217039324395195,6.365057357105895,3.352732445080809
