,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.030268930622515552,0.030268930622515552,0.030268930622515552,0.029610930040438112,0.0289601602339879,0.028637486871623,0.02831662120316491,0.02705123546840061,0.02642938876445929,0.02490640664797511,0.02171492305550886,0.01926640165873993,0.017715400286700253,0.0162294758953056,0.014122608646923036,0.011541221748003856,0.009220142771664759,0.006841217590307869,0.0035873685580568014,0.00036153878136122963,0.01206002989925722
bicycle,0.025323401336672356,0.024525864131561735,0.02413188075223709,0.02413188075223709,0.02413188075223709,0.02413188075223709,0.023741087521732887,0.02296907150718581,0.022209816087920504,0.020729587035235197,0.020008613401815194,0.017585695372689135,0.01563332429457834,0.010725280334327597,0.008040770101925256,0.006533424784266186,0.004313081205238225,0.0026813200835818993,0.000996921506388273,5.7422678767964524e-05,0.008657585376357807
bird,0.018021570971791998,0.017644166327618182,0.017270755383382713,0.017085547548741857,0.01671812715441391,0.01653591459472682,0.015995267465573056,0.015463606161280579,0.014768702372008159,0.013756299437637126,0.012462340657612616,0.011382544036781976,0.00978456484895078,0.008307395084254588,0.006717403296300087,0.005296145330740756,0.004133978648681705,0.0026603033714315666,0.001298451692455152,9.78456484895078e-05,0.006214097261569873
boat,0.010008947836531355,0.009396303173123172,0.00919638754611629,0.008900544662602074,0.008513611190975852,0.008323368900759626,0.007949333211520943,0.007315460947933265,0.007051862520387902,0.006208132589202944,0.005418143417966073,0.004753101513608504,0.003934092331999667,0.0031924698447160743,0.002528234051757726,0.0016347939176207889,0.0009353579268964442,0.00047399350274212227,0.00011849837568553057,9.673336790655557e-06,0.0022998358219783583
bottle,0.0030138778455495617,0.002866109753906816,0.002681579659470157,0.0025423009375447683,0.002445090074486639,0.002219515393425438,0.0020574972883285565,0.0018176725938132202,0.0016082807737757307,0.0014411084084933112,0.0011873368922994596,0.0009581239099308191,0.0007217480218631589,0.0005012139040716382,0.0003348753161721735,0.00024255342049591563,0.00014568364818535933,6.370817185213034e-05,2.1829807844632407e-05,1.5159588780994727e-07,0.00041772246886030977
bus,0.042299696145849996,0.04168887822733977,0.04108250262096416,0.04048056932672317,0.03929002967464506,0.03929002967464506,0.03811725927110542,0.03696225811610427,0.03696225811610427,0.03526307372461219,0.032519945981484444,0.030927377081223235,0.027862181708335553,0.02495690957229419,0.024488245642091795,0.02176955061570446,0.018393393393393395,0.01351351351351351,0.008538123922739307,0.0008018373402988787,0.020377107877107874
car,0.009926531078826692,0.009844999341231965,0.009682944506095232,0.009562285939788811,0.009323238247294585,0.008931549693488998,0.008510400444810263,0.008210498135802036,0.00755538642156153,0.006927507988744417,0.006425079162484138,0.005568365517706572,0.00460448386732769,0.0037071304337593504,0.0028628987096341726,0.0023605959633804826,0.0016642981136539814,0.0010624762155320901,0.00042026668863260567,4.576704239209076e-05,0.0028721361714503174
cat,0.05875458756486414,0.05875458756486414,0.05875458756486414,0.05825772224701274,0.05776296676065966,0.05629135929059026,0.05629135929059026,0.05532083680136886,0.05293145262953575,0.05013381606278015,0.04786047262335394,0.047412133429963615,0.04433283435818399,0.03888841417680177,0.03610449151478517,0.032677070245784826,0.02700584317833456,0.02279567442346217,0.013709685076001404,0.001292271792713275,0.031207889081938472
chair,0.004845650775995762,0.004773731168405273,0.004702349277507049,0.004596284659957711,0.004353505573399908,0.004268395103202284,0.004084109510574972,0.003871560184310462,0.0035402090763485784,0.0032384155828146556,0.0029079718717709693,0.002275617041666927,0.00185216514650797,0.0014722683034225062,0.0011012437857594202,0.0007200194545899262,0.0004089335444677926,0.00019599773433071717,5.083103106570811e-05,1.0754333845306838e-06,0.0010986123346966468
