,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.14640593193104467,0.14411015412055864,0.14353904442815751,0.14296906863984457,0.14202162877951888,0.14088885859545128,0.13938555375324302,0.13751776174136424,0.13437142987541825,0.12953947083908934,0.1229409679767532,0.1148077889257698,0.10409934045523793,0.09025933236924188,0.07443255108545017,0.058844724339569374,0.041996799429721836,0.024137101351213656,0.00926476808495915,0.0008549794311373275,0.06416383534490541
chair,0.020965677003542474,0.020285141524210955,0.020210219551183423,0.01983768892674031,0.01910302388132692,0.018525272200330126,0.017815558043251533,0.01691365273797187,0.015703534653734346,0.014159906362088399,0.01293454051275739,0.01097866809940212,0.009385969727364416,0.0074564343628069855,0.005950024479593777,0.0039921421335670955,0.002554970965482941,0.0014371711680841543,0.0005126021392337194,2.772320926088261e-05,0.005523024679755348
car,0.15433467200285647,0.1514227624661794,0.14997720737475756,0.14997720737475756,0.1478218743337707,0.14355800679792216,0.1393565373235738,0.13249275055854934,0.13181590491922052,0.13046741347902124,0.12317464004118273,0.11864298082472903,0.1067708829845686,0.09494991688924863,0.08436217914830113,0.06601714906723564,0.04867828772786126,0.02745861361907024,0.00973756415300698,0.0007288440239123238,0.06805210584791167
dog,0.15747624869946916,0.1563845622242305,0.1563845622242305,0.1563845622242305,0.15529667291934052,0.15421258078479916,0.14567654184102005,0.14149965445749826,0.13132323792309972,0.12539965217919607,0.11396257508904364,0.10131040348732123,0.09272879849935826,0.07978804195113802,0.06853892479324408,0.058810574359986934,0.047396280291926454,0.03208608944614473,0.016420863172763655,0.0011866157339550567,0.061222916682488214
bottle,0.11491660381991337,0.10989354052300192,0.10742410158373818,0.10619990529140433,0.10377255906133258,0.10377255906133258,0.10377255906133258,0.10137327463738885,0.09782696388796325,0.09205675500289387,0.08211235245628497,0.07477068242804778,0.06680112948769665,0.05480821509374397,0.0463896732553449,0.036494378869459984,0.023585948050581406,0.009853201676692916,0.001136503148183875,3.156953189399653e-05,0.03959836539979304
cat,0.2135131269118197,0.2135131269118197,0.2135131269118197,0.21135098259281265,0.20705970379172992,0.20705970379172992,0.19860918553729012,0.18626350652494444,0.17825311942959,0.17236086353733412,0.160873440285205,0.1534352236966616,0.1373429281926014,0.12214189828568912,0.10783213397592484,0.09441363526330847,0.07531194295900177,0.053921568627450976,0.0369930239211285,0.005991285403050109,0.09482570806100218
bird,0.1453110351710164,0.1342788883176581,0.13248253545831193,0.13069827925121721,0.12892611969637402,0.1254180905434421,0.12368222094535337,0.12195844799951613,0.11685970907551335,0.11023074364169716,0.10065019505851756,0.0856503462666707,0.08138627634802069,0.0718601626999728,0.06292678501224785,0.04790879124202377,0.030489611999879034,0.01829618653037772,0.006991865001360873,0.0007318474612151087,0.050689206762028614
pottedplant,0.08206208858146562,0.07756640317306744,0.07233874419676666,0.06647029175098715,0.06403122411814914,0.061637746534523065,0.060850051795361466,0.060067422617223414,0.05851736094401795,0.0539887493889667,0.04893585226797831,0.04021042340491815,0.029542351889327623,0.019613852283174995,0.014629340236004488,0.009424476284309678,0.005835526299126444,0.0031026561269226964,0.0006483918110140493,1.013112204709452e-05,0.01719530017248235
sheep,0.2685005068632017,0.2685005068632017,0.2608838598317762,0.2571166333324201,0.2571166333324201,0.249664374366421,0.2459793418997781,0.2459793418997781,0.23151319214225047,0.21404696019069017,0.20056713882572128,0.17803227485684542,0.15978519959450943,0.13156524836296885,0.1159483821474561,0.08987917477191157,0.07300200005479603,0.052658976958272825,0.013164744239568206,0.00034247513630510426,0.10149456149483546
boat,0.08172647171497893,0.07969607968330993,0.07969607968330993,0.07769122717405184,0.07669837824032691,0.07375814072276848,0.06805005746392542,0.06619844208913293,0.06346890563146468,0.05904737581407228,0.050683182224492404,0.04370131528540416,0.03587025922615247,0.025858766441067552,0.01843953518069212,0.01307623547439663,0.01001149278508492,0.006180564423445281,0.001838845613587026,5.1079044821861836e-05,0.02057112756991444
mAP,0.13852123626993085,0.13556511658072382,0.13364494812440517,0.1318695846558466,0.13018478181542897,0.12784953333987198,0.12431776076641295,0.12102642552633673,0.11596533584822724,0.11012978904350494,0.10168348847379365,0.09215401072757701,0.08237131364048375,0.06983018687390528,0.059944952931425946,0.047886128180576915,0.03588628605634621,0.022913212992767516,0.009670917128480602,0.0009956550097598867,0.052333615201511675
