,epoch,time_elapsed,total_time_elapsed
0,1,103.8202633857727,103.8202633857727
1,2,91.71803903579712,195.53830242156982
2,3,82.85446619987488,278.3927686214447
3,4,83.69010782241821,362.0828764438629
4,5,101.38815593719482,463.47103238105774
5,6,94.74735832214355,558.2183907032013
6,7,72.037912607193,630.2563033103943
7,8,71.30069017410278,701.5569934844971
8,9,76.28114986419678,777.8381433486938
9,10,86.3715488910675,864.2096922397614
10,11,99.20154428482056,963.4112365245819
11,12,65.90252494812012,1029.313761472702
12,13,63.682472705841064,1092.996234178543
13,14,63.81201982498169,1156.8082540035248
14,15,67.24104356765747,1224.0492975711823
15,16,81.0589714050293,1305.1082689762115
16,17,76.89446520805359,1382.0027341842651
17,18,76.15936326980591,1458.162097454071
18,19,84.93354654312134,1543.0956439971924
19,20,86.78685903549194,1629.8825030326843
20,21,86.53568005561829,1716.4181830883026
21,22,86.10576891899109,1802.5239520072937
22,23,86.26133394241333,1888.785285949707
23,24,86.63845205307007,1975.423738002777
24,25,86.56832575798035,2061.9920637607574
25,26,86.79455351829529,2148.7866172790527
26,27,88.95542454719543,2237.742041826248
27,28,87.52672386169434,2325.2687656879425
28,29,86.96776866912842,2412.236534357071
29,30,86.77223372459412,2499.008768081665
30,31,87.1006269454956,2586.1093950271606
31,32,87.90438580513,2674.0137808322906
32,33,87.31480026245117,2761.328581094742
33,34,87.6130964756012,2848.941677570343
34,35,95.32801604270935,2944.2696936130524
