Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.2302158273381295,0.9696969696969697,0.372093023255814
Drink Can,0.30864197530864196,0.9433962264150944,0.4651162790697674
Drink Carton,0.20512820512820512,1.0,0.3404255319148936
Glass Bottle,0.104,0.7222222222222222,0.1818181818181818
Glass Jar,0.11904761904761904,0.9090909090909091,0.21052631578947367
Other Plastic Bottle,0.32727272727272727,1.0,0.4931506849315069
Mean,0.2157177256825538,0.9240677212375327,0.34385500279660625
