,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.48589114561865604,0.3796214858690898,0.27746422598256343,0.17519416669501534,0.024902503810015426,0.008330247540298048,0.07959571003448218,0.07959571003448218,0.07959571003448218,0.07959571003448218
1,2,0.323759960977337,0.3736250090102355,0.1631225611118576,0.14852319337144682,0.006579038395275232,0.0055351686778867355,0.12274754466488957,0.12274754466488957,0.12274754466488957,0.12274754466488957
2,3,0.28487629641460466,0.3679400769372781,0.14304864104790024,0.13376638316844083,0.003536092584839981,0.004525179391184562,0.050718907616101205,0.050718907616101205,0.050718907616101205,0.050718907616101205
3,4,0.25344207779138905,0.33352674171328545,0.12738480866898463,0.11943632977295525,0.002561292878062541,0.004059646104733589,0.08487502462230623,0.08487502462230623,0.08487502462230623,0.08487502462230623
4,5,0.24505580641046354,0.3223004924754302,0.12013191890112962,0.11911285126322432,0.002247124376999291,0.003563910380117831,0.05080764414742589,0.05080764414742589,0.05080764414742589,0.05080764414742589
5,6,0.2287543026518218,0.3134697265923023,0.11072682527990281,0.11157535827612575,0.0024059596824464523,0.0040461591833943055,0.03463116707371228,0.03463116707371228,0.03463116707371228,0.03463116707371228
6,7,0.224980473801305,0.2973292904595534,0.1049687199860434,0.11475773264147059,0.0016859076233369614,0.0035681127868239073,0.024424422674201196,0.024424422674201196,0.024424422674201196,0.024424422674201196
7,8,0.20856783218398878,0.2878974477450053,0.09404137607993959,0.1100270540182349,0.0010979107265208044,0.003401491102096448,0.04068209712568205,0.04068209712568205,0.04068209712568205,0.04068209712568205
8,9,0.18040347872655602,0.318207277605931,0.07686774845270417,0.09958658046737502,0.001016120933601559,0.0029330289807712917,0.03263911193516833,0.03263911193516833,0.03263911193516833,0.03263911193516833
9,10,0.1808372288942337,0.32472433894872665,0.07616428620641745,0.10089976057598862,0.001075185249146095,0.0026979973249408548,0.04708093475346686,0.04708093475346686,0.04708093475346686,0.04708093475346686
10,11,0.17253334659941588,0.3303660818686088,0.06864727012624469,0.10023469798549821,0.0009001155973191423,0.002751263506162346,0.054331689194441424,0.054331689194441424,0.054331689194441424,0.054331689194441424
11,12,0.1603859196169467,0.2974327951669693,0.06425671484557134,0.09259790941318378,0.000913550920165994,0.002617745890128839,0.04432670280948514,0.04432670280948514,0.04432670280948514,0.04432670280948514
12,13,0.16095024234131922,0.34415070712566376,0.05994199346043641,0.09738670690338823,0.0008995620053472614,0.002721979236377615,0.05024342585238628,0.05024342585238628,0.05024342585238628,0.05024342585238628
13,14,0.15892508852330944,0.28681717067956924,0.061422817927749854,0.09355278166977665,0.0011765398126102164,0.0027729500500673922,0.025620311030252196,0.025620311030252196,0.025620311030252196,0.025620311030252196
14,15,0.1371782379625719,0.3033201079815626,0.05162384119356358,0.08182606110467186,0.0009202313931037,0.002808104468880905,0.10001447447575629,0.10001447447575629,0.10001447447575629,0.10001447447575629
15,16,0.13139231154058553,0.3192070523897807,0.04304301165798797,0.08542561762129204,0.0005302619441218794,0.002393420662618938,0.02329403511430428,0.02329403511430428,0.02329403511430428,0.02329403511430428
16,17,0.12668351560265204,0.2846221346408129,0.04176452609745762,0.08212564197144931,0.0005344426161380259,0.0022589045508965093,0.03488256665877998,0.03488256665877998,0.03488256665877998,0.03488256665877998
17,18,0.12138190865516663,0.3424400935570399,0.038471618313578114,0.08010428342260892,0.0006007669926130123,0.002205241164280974,0.06358218332752585,0.06358218332752585,0.06358218332752585,0.06358218332752585
18,19,0.11456084722959542,0.3161272642513116,0.03851677023487378,0.07372398950348172,0.0002999813825019512,0.00202010535521586,0.01989054269324697,0.01989054269324697,0.01989054269324697,0.01989054269324697
19,20,0.1096354172671143,0.315702211111784,0.03591239669277698,0.0707391723047329,0.0006776218430924835,0.00230622559246501,0.04829834600968752,0.04829834600968752,0.04829834600968752,0.04829834600968752
20,21,0.11951957779783237,0.33704412324974936,0.03789234889930562,0.07882572550185118,0.00048822111478450926,0.0023132827121151397,0.014498868077680527,0.014498868077680527,0.014498868077680527,0.014498868077680527
21,22,0.11336357665212848,0.33736954256892204,0.03583543210089961,0.07480727070117299,0.00040205037704495975,0.0023188228605468346,0.0440038517335779,0.0440038517335779,0.0440038517335779,0.0440038517335779
22,23,0.12624827239520942,0.4239732598265012,0.04429041106206707,0.07907664266568196,0.0007210235432605166,0.0021601952207156846,0.6829992234706879,0.6829992234706879,0.6829992234706879,0.6829992234706879
23,24,0.09090554657616193,0.3198139729599158,0.028027421771253967,0.060675611389400086,0.00030060193873246535,0.0019019117432976542,0.053241997933469065,0.053241997933469065,0.053241997933469065,0.053241997933469065
24,25,0.07904235844182063,0.3316201027482748,0.023719264866336236,0.0535763478543185,0.00036357158726591307,0.0013831736913387062,0.02706186793420784,0.02706186793420784,0.02706186793420784,0.02706186793420784
