,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.7608308,0.96810764,0.94767046,-1.0,0.6111158,0.79312766,0.5319149,0.7929078,0.7929078,-1.0,0.664,0.8206897,0.7608308,0.7929078,1
