,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.3600243681330831,0.39973195831892855,0.28751365434509907,0.177728149392962,0.003315732814371586,0.003315732814371586
1,2,0.2916360310243286,0.39358535551703727,0.22742435187465718,0.1533837029923692,0.004860742017626762,0.004860742017626762
2,3,0.2542605713743873,0.3448601753237502,0.1883852902359066,0.14282678320349856,0.003482513129711151,0.003482513129711151
3,4,0.23644114061532442,0.3532969284618351,0.17537468951702018,0.1332500885546435,0.003036891808733344,0.003036891808733344
4,5,0.208320162213898,0.3982837609910348,0.14704759935608475,0.12452609802859316,0.0017827153205871582,0.0017827153205871582
5,6,0.1984833170907778,0.3389810114361656,0.13984142997660248,0.1182536868463832,0.0007807246875017881,0.0007807246875017881
6,7,0.17300829231696388,0.3802161095803361,0.11238799009082007,0.11296899912039969,0.0014316451270133257,0.0014316451270133257
7,8,0.1566511556611908,0.33348523022414156,0.09643807175679431,0.10729828191608304,0.0029203537851572037,0.0029203537851572037
8,9,0.15137552724856143,0.39172999031931494,0.09207644693829824,0.10473709339844703,0.0013366806088015437,0.0013366806088015437
9,10,0.16492090884885816,0.3509558668295843,0.10687669197413786,0.10753922535760599,0.0004958184435963631,0.0004958184435963631
10,11,0.12013954191236714,0.4404187961176831,0.06383390568771297,0.09231534452099381,0.00014133070362731814,0.00014133070362731814
11,12,0.18049548126309256,0.39276070240157424,0.1254681852756811,0.1091770728253795,0.006149669177830219,0.006149669177830219
12,13,0.11750301894427896,0.35100834355156013,0.06243585705866447,0.09003559701386413,0.0002586779883131385,0.0002586779883131385
13,14,0.12035986425298202,0.3785542275136322,0.06641289734835683,0.0892461580906831,0.0006486877100542188,0.0006486877100542188
14,15,0.1166953788088272,0.4123577612253939,0.06522021850403079,0.08601990704929442,0.0006130366818979383,0.0006130366818979383
15,16,0.12537186813348805,0.4163897738767446,0.07451259176047316,0.08787541462904738,0.0001924705720739439,0.0001924705720739439
