,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.31208706,0.5227665,0.34096426,0.11473135,0.4303159,0.5887944,0.19590163,0.3501171,0.352459,0.13784765,0.4969203,0.64954406,0.31208706,0.352459,1
