,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.16893399936231268,0.16893399936231268,0.16893399936231268,0.16713204958502015,0.16713204958502015,0.16713204958502015,0.16533976173682838,0.16533976173682838,0.16533976173682838,0.16355713581773737,0.16355713581773737,0.16002086976685764,0.16002086976685764,0.156523251432381,0.15306428081430737,0.13961487550604354,0.13312205915032993,0.1283538971391028,0.11606392332293067,0.07308766268273123,0.13834288253992794
bicycle,0.2131005209338221,0.2131005209338221,0.2131005209338221,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.21008853731215296,0.20412888288635925,0.19246682530494993,0.1811477694171115,0.17288357236263854,0.15953866272214717,0.13930156280146633,0.08490363796171244,0.17646365253928442
bird,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2615455044863578,0.2540194103644022,0.2540194103644022,0.25153512787645727,0.25153512787645727,0.2417200756882134,0.2297259354208631,0.2273637306964536,0.22035036318134654,0.2044131111518037,0.1805774278215223,0.07656717328938534,0.21378074833669047
boat,0.04700011975569838,0.04700011975569838,0.04653820491910788,0.04653820491910788,0.04653820491910788,0.045621218428691185,0.04516614677486499,0.04381461817891501,0.043368670768774556,0.04248361913125795,0.04117314963189379,0.039457791818975005,0.037778930980799166,0.03654373649184235,0.03413493615880746,0.031050941793027937,0.027048820406371004,0.023322707391207648,0.018979567396796248,0.008832267887794613,0.029832284995751523
bottle,0.20496908171692146,0.20496908171692146,0.2036860233246722,0.20240699337321488,0.20240699337321488,0.19986101879267631,0.19859407416359498,0.19859407416359498,0.19231977763006827,0.18983825810220156,0.18860354099945617,0.18370495699639455,0.18007331762241424,0.17056619735331438,0.15454911676435634,0.13616129876931132,0.12189256148407761,0.10016516607247165,0.059588696195137666,0.011329989727475981,0.13066348419844098
mAP,0.17910984525102247,0.17910984525102247,0.17876085060525454,0.17754225793517073,0.17754225793517073,0.17684966572097965,0.1761468048947598,0.17587649917556983,0.1745324503868364,0.1719973921455504,0.1714883548251285,0.1689614567541675,0.16789935671173625,0.16189642877042207,0.15278821889265684,0.14306772323638958,0.13505947531695273,0.1231587088953466,0.10290223550757065,0.050944146309819915,0.13781661052201907
