,epoch,time_elapsed,total_time_elapsed
0,1,486.4415946006775,486.4415946006775
1,2,487.16319823265076,973.6047928333282
2,3,487.4360899925232,1461.0408828258514
3,4,485.5915653705597,1946.6324481964111
4,5,486.65122628211975,2433.283674478531
5,6,484.9684488773346,2918.2521233558655
6,7,484.3053970336914,3402.557520389557
7,8,488.3583540916443,3890.915874481201
8,9,489.6558301448822,4380.571704626083
9,10,485.2060182094574,4865.777722835541
10,11,487.69350004196167,5353.471222877502
11,12,485.64042496681213,5839.111647844315
12,13,486.66088461875916,6325.772532463074
13,14,487.8014693260193,6813.574001789093
14,15,490.93686842918396,7304.510870218277
15,16,486.44528126716614,7790.956151485443
16,17,485.878945350647,8276.83509683609
17,18,485.9725980758667,8762.807694911957
18,19,484.00795578956604,9246.815650701523
19,20,485.3211123943329,9732.136763095856
20,21,486.395090341568,10218.531853437424
21,22,487.31644344329834,10705.848296880722
