,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,5.281203893579055,3.5461619602185546,0.654860959162013,4.626342938325116,1.714208871126175,1.714208871126175
1,2,2.9133355546498967,2.739477704061526,0.426773096948305,2.486562457318618,1.4289514422416687,1.4289514422416687
2,3,2.2143814914694455,2.417573992337022,0.35133291438013037,1.8630485770022758,1.3375315070152283,1.3375315070152283
3,4,1.8024497596877758,2.2538106981838975,0.30486309028308944,1.4975866656576362,1.3224083185195923,1.3224083185195923
4,5,1.5142116144856559,2.183528164836848,0.2714546659883007,1.2427569470394437,1.3662629127502441,1.3662629127502441
5,6,1.2978158520064622,2.1720513141600883,0.245697868626704,1.0521179840107944,1.4591373205184937,1.4591373205184937
6,7,1.1351647256203343,2.1547332665073538,0.2257056284486969,0.9094590947867554,1.4457531571388245,1.4457531571388245
7,8,1.0037071510592355,2.1812425982729295,0.2097887435632053,0.7939184075830695,1.5194664299488068,1.5194664299488068
8,9,0.8950034242088549,2.2427113671726158,0.1954258576505513,0.6995775673155472,1.6154489517211914,1.6154489517211914
9,10,0.8167190405357385,2.249158948659897,0.18504625486392773,0.6316727860613125,1.59747314453125,1.59747314453125
10,11,0.745681585622168,2.3466058891510295,0.17492551759764483,0.5707560666427712,1.6560364216566086,1.6560364216566086
11,12,0.6723461894614395,2.4179772768065195,0.16553622456136916,0.5068099652634603,1.7695247828960419,1.7695247828960419
