,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.19711961,0.33345816,0.21314412,0.11388148,0.25826532,0.30277422,0.19405173,0.25830942,0.25835255,0.14187406,0.3351015,0.3706871,[0.3181153  0.3076843  0.21948369 0.08737841 0.         0.250056  ],[0.40144578 0.36804658 0.3467742  0.144375   0.         0.28947368],[1 2 3 4 5 6]
