,epoch,time_elapsed,total_time_elapsed
0,1,760.7316398620605,760.7316398620605
1,2,655.8647420406342,1416.5963819026947
2,3,658.7632887363434,2075.359670639038
3,4,658.5125963687897,2733.8722670078278
4,5,683.0011839866638,3416.8734509944916
5,6,756.4240064620972,4173.297457456589
6,7,777.9618620872498,4951.2593195438385
7,8,645.2024736404419,5596.46179318428
8,9,616.9193251132965,6213.381118297577
9,10,606.3985328674316,6819.7796511650085
10,11,734.4062321186066,7554.185883283615
11,12,809.1076934337616,8363.293576717377
12,13,811.1340572834015,9174.427634000778
13,14,798.9891023635864,9973.416736364365
14,15,672.3387484550476,10645.755484819412
15,16,655.0133788585663,11300.768863677979
16,17,657.0668168067932,11957.835680484772
17,18,691.5154547691345,12649.351135253906
18,19,746.2439663410187,13395.595101594925
19,20,825.3115656375885,14220.906667232513
20,21,695.1907413005829,14916.097408533096
