,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.02132194601270759,0.020848139778162855,0.019686915228611507,0.019006151495550745,0.018558963588789428,0.017898163601566222,0.017464284858696607,0.017249341861845555,0.01598763312491183,0.014773837377988243,0.014379886126793742,0.013229974366550346,0.011594943582454264,0.010067717025880999,0.009265839901405714,0.007618830869807097,0.005036853074816134,0.0020868768982194997,0.0004159113716158123,5.989123751267698e-06,0.007370282234129487
bicycle,0.029577060758123035,0.02909020387384548,0.02909020387384548,0.028128611023571146,0.027653875057574363,0.02625390899614555,0.025340799818994283,0.02444385186621738,0.02227218734091295,0.0194015498614175,0.016728887380507946,0.014941051934094526,0.01166840399828691,0.00906846702706197,0.007516989487123545,0.005050382616987063,0.0037352629835236315,0.0018181377421153425,0.00039594999717178567,2.020153046794825e-06,0.00709255533199195
bird,0.008726521896736563,0.008379232724512204,0.008293512237205555,0.008123393429491593,0.00787152063516898,0.006981922673068892,0.006748560215336915,0.006368437231779163,0.005711981366261165,0.00529417662607247,0.004697218271024382,0.004135958422258239,0.003498453615630657,0.0027642102642020006,0.0020308483573728982,0.001445789504418792,0.0008470682601715953,0.00033516930898048813,1.410311359286735e-05,2.2036114988855234e-07,0.00197690394788018
boat,0.009234877922209424,0.008757705013479819,0.008570379839761033,0.008110926879896717,0.00793068968572405,0.007664131026364752,0.007144683382485096,0.006561697064817042,0.005848595694052426,0.005470148214715152,0.004890959028946803,0.004212538129532826,0.0033478046249066544,0.002236763831052945,0.0014239244623894085,0.0008811877428582277,0.00040502740263520954,0.0001984634272912527,1.6201096105408384e-05,2.53142126647006e-07,0.0017613122887845383
bottle,0.005619662163893626,0.005136011559420285,0.004839563140950568,0.004756482055519565,0.004273101194830091,0.003852750464970848,0.0035250117675725712,0.0028488540160128903,0.002598531784584413,0.0022731308666463163,0.0018644690340879717,0.0013164395798650652,0.0009354714424503885,0.0007122135040032226,0.0004036266152594958,0.00020716322600977465,8.092313516006821e-05,3.59658378489192e-05,7.2830821644061395e-06,8.991459462229801e-08,0.0005563645371443935
bus,0.07986169763513513,0.07986169763513513,0.07986169763513513,0.07856841216216216,0.07475190033783784,0.07103040540540541,0.06981102195945946,0.06740392736486486,0.0650390625,0.0593116554054054,0.05819784628378378,0.054919763513513506,0.051736697635135144,0.04664273648648649,0.04371304898648649,0.038138724662162164,0.029692778716216218,0.020291385135135134,0.004750844594594595,4.750844594594595e-05,0.03481313344594594
car,0.014673357504552068,0.01449202012162195,0.014371754914290054,0.014251990811988713,0.014013965922477674,0.013719253526385717,0.01319666361765135,0.012910720559594009,0.012348230162802135,0.011798267391773998,0.011049365923617688,0.010223544833272022,0.008949986398130327,0.006904225110911768,0.0051954569567377856,0.0032848061133811516,0.0017053230570889543,0.0007442036084949079,0.00013254228058035732,3.0692683121160247e-06,0.004819252355052707
cat,0.04160420960589595,0.04160420960589595,0.04160420960589595,0.04160420960589595,0.04160420960589595,0.04160420960589595,0.04122512994538477,0.04084778520322834,0.039726160486887485,0.0389870852677673,0.037891484326747576,0.03681149765092055,0.03504621822497033,0.028733717791240745,0.02448316782212229,0.01951783149085004,0.012911262395991645,0.0070264193367060145,0.0017566048341765036,5.551738735175123e-05,0.020423372126107738
chair,0.005337754830879609,0.0052406184644797375,0.005182764793913201,0.005125232235301707,0.00501113045394384,0.0047131385596658835,0.004459888264456959,0.00426581176674085,0.0039072902689376845,0.0033912276780808407,0.003087241693975454,0.002495325323516727,0.002014014182016532,0.0013688110665740724,0.0008169801718362837,0.00048568183199936287,0.00018560271001364083,3.774849427036371e-05,5.78001519073622e-06,0.0,0.0010497185489393172
