,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,23.681769252232403,21.895596651690806,20.14111478590754,20.000246106793174,19.633451305981644,18.08170582461637,16.644385853650167,14.689882285259133,11.943902327944645,4.426184253545499
2,bicycle,29.66242983965483,30.801611072268507,28.803958891132222,24.503483621792352,21.66700073675088,17.95842834253918,15.918392851253836,15.69589751402018,12.395618355333298,5.206742930460747
3,bird,26.254865811626495,23.958950436599334,23.28405252802573,19.124657848253115,16.082786582651334,13.827364897050874,12.993828558904646,10.204780992691864,9.097240286596827,3.3102358816414585
4,boat,24.866039272030267,24.510082813585523,22.148828066368537,20.68967154598606,20.452745365549177,18.691945315988743,15.891272723170509,14.55861312200725,8.530419373568348,4.421544733339367
5,bottle,19.730399384643288,16.69404377701731,16.53334337053914,15.299409726147807,13.51462015734687,11.562307748634474,10.33419575146803,9.27497094144871,8.735107636484644,1.47930908203125
6,bus,20.74712041756576,19.39316810759587,19.64162241681166,19.70149395491588,18.952901492068534,17.922963517853706,16.067910471984,14.873955860653227,11.847067087105511,7.71862564030825
7,car,17.17482490562274,16.45445018588635,15.782538320918526,14.768641405969719,14.470102164903874,14.034199706056851,13.724171420533978,12.967167864830088,11.64189995550728,7.120138374646446
8,cat,40.145009439360535,38.47017264717574,36.47363058139387,32.57156431259607,29.214723532154334,26.713463897065306,24.48013482572196,20.561071984686702,17.009767194494735,9.488730743949455
9,chair,29.35350947518967,26.485875585646884,24.539846663971314,21.412279149059618,18.29930009438865,15.151861696358099,11.58480425040062,9.700105609678593,7.045202889322302,2.712596723765997
10,cow,19.700699412114602,18.254415623667562,16.69941317759947,13.929181987386851,13.090577007046292,10.898414711232238,11.037026888433708,8.266361440904761,8.205318325511243,3.8560377007803535
11,diningtable,45.749714472704085,42.73134239838358,38.479019258459104,33.95721184071349,30.785641046662914,29.092207552861705,22.926765295314556,19.130734040055966,14.220763895828204,6.124755458651592
12,dog,30.460609024558785,28.626329957998408,27.736627878564775,26.58737646650595,24.764376511703173,21.69254597454821,18.926820170904037,16.11544147847126,11.623655589585413,6.0190646259029075
13,horse,30.23530426003218,28.871674375459147,28.106991797621056,25.73559296377391,23.37638654912286,19.498857870370596,18.578038488861786,15.984502594161148,12.66723896725658,5.734339072497569
14,motorbike,39.505812417905794,34.9098258182622,33.90328453270565,31.54732756937706,29.075240263733505,25.64149612122023,21.68417276020473,18.385272403094408,12.74561161664853,6.414329791031885
15,person,24.029979431677443,22.439394763120397,21.361263822209384,19.696913582541796,18.1076646720886,16.345684576173,14.629252863075735,12.840701868433323,9.498917089939166,5.37813879286292
16,pottedplant,25.794043750571998,24.646004857687572,21.790286545850268,17.461954612199836,15.713930732386743,15.049590558061967,13.645059854756797,12.3481308593347,13.76981626864909,
17,sheep,11.326264371334373,10.013258326823149,10.538774026645415,9.322475685475261,7.939371000777937,7.878273425293537,6.628293344669603,6.465650685622234,8.214012643762642,2.0703231282681136
18,sofa,44.01716471618116,39.0064864284373,35.40603973680278,31.04573026815555,27.248497493240265,24.357152486269538,19.98517559247528,16.69456035698424,8.907170291382572,3.729285722557926
19,train,32.735182744022616,32.756687826711165,30.68533913379836,28.7642387448235,26.43054996126685,25.53526373180282,21.79872970158494,16.271594699085377,12.116698205266855,
20,tvmonitor,24.44313877075775,21.611375217970593,20.79214222390642,19.766199992888126,17.645063043382944,16.620653994254027,13.963161131448672,12.818293975899373,10.418813944775717,
