,epoch,time_elapsed,total_time_elapsed
0,1,376.04185605049133,376.04185605049133
1,2,378.1108076572418,754.1526637077332
2,3,269.74133014678955,1023.8939938545227
3,4,372.90018105506897,1396.7941749095917
4,5,423.4685573577881,1820.2627322673798
5,6,398.42456436157227,2218.687296628952
6,7,364.76672649383545,2583.4540231227875
7,8,436.01795506477356,3019.471978187561
8,9,295.7020072937012,3315.173985481262
9,10,316.76928067207336,3631.9432661533356
10,11,394.2739942073822,4026.217260360718
11,12,390.23777651786804,4416.455036878586
12,13,394.07931089401245,4810.534347772598
13,14,305.47432708740234,5116.008674860001
14,15,272.3410677909851,5388.349742650986
15,16,441.30874133110046,5829.658483982086
16,17,281.6997580528259,6111.358242034912
17,18,269.8148555755615,6381.173097610474
18,19,271.9820704460144,6653.155168056488
19,20,268.94679856300354,6922.101966619492
20,21,307.5252335071564,7229.627200126648
21,22,378.4031391143799,7608.030339241028
22,23,370.25422716140747,7978.284566402435
23,24,366.13990545272827,8344.424471855164
24,25,433.5974397659302,8778.021911621094
25,26,299.4755506515503,9077.497462272644
26,27,273.1839933395386,9350.681455612183
27,28,272.1092019081116,9622.790657520294
28,29,270.55073070526123,9893.341388225555
29,30,271.5374586582184,10164.878846883774
30,31,271.42400312423706,10436.30285000801
31,32,307.5042419433594,10743.80709195137
32,33,505.980087518692,11249.787179470062
33,34,449.1839053630829,11698.971084833145
34,35,453.39327025413513,12152.36435508728
35,36,558.8395903110504,12711.20394539833
36,37,561.6321606636047,13272.836106061935
37,38,560.6570768356323,13833.493182897568
38,39,562.1792151927948,14395.672398090363
39,40,563.2475273609161,14958.919925451279
40,41,558.6676325798035,15517.587558031082
41,42,560.6933751106262,16078.280933141708
42,43,558.7263441085815,16637.00727725029
43,44,560.7121963500977,17197.719473600388
44,45,558.5018517971039,17756.22132539749
45,46,562.5693225860596,18318.79064798355
46,47,513.1763141155243,18831.966962099075
47,48,486.9316396713257,19318.8986017704
48,49,520.7678256034851,19839.666427373886
49,50,445.4566881656647,20285.12311553955
50,51,506.69808316230774,20791.82119870186
51,52,385.36809849739075,21177.18929719925
52,53,555.2659924030304,21732.45528960228
53,54,462.53650641441345,22194.991796016693
54,55,358.2180128097534,22553.209808826447
55,56,383.95075273513794,22937.160561561584
56,57,372.98595666885376,23310.14651823044
57,58,428.2463026046753,23738.392820835114
58,59,383.31914377212524,24121.71196460724
59,60,384.79558205604553,24506.507546663284
60,61,381.13802433013916,24887.645570993423
61,62,382.6684367656708,25270.314007759094
62,63,381.63054490089417,25651.94455265999
63,64,383.96602845191956,26035.910581111908
64,65,380.08715772628784,26415.997738838196
65,66,383.43815207481384,26799.43589091301
66,67,383.73535799980164,27183.17124891281
67,68,384.2246849536896,27567.3959338665
68,69,382.0181579589844,27949.414091825485
69,70,379.70840191841125,28329.122493743896
70,71,381.8525800704956,28710.975073814392
71,72,383.70969414711,29094.684767961502
72,73,382.68494296073914,29477.36971092224
73,74,384.3909373283386,29861.76064825058
74,75,383.30545353889465,30245.066101789474
75,76,383.9285545349121,30628.994656324387
76,77,380.65432834625244,31009.64898467064
77,78,382.7031512260437,31392.352135896683
78,79,382.02952694892883,31774.38166284561
79,80,382.75911116600037,32157.140774011612
80,81,380.4659535884857,32537.606727600098
81,82,381.2127788066864,32918.819506406784
82,83,382.6287260055542,33301.44823241234
83,84,380.04893350601196,33681.49716591835
84,85,382.1053214073181,34063.60248732567
85,86,381.668084859848,34445.270572185516
86,87,382.2156503200531,34827.48622250557
87,88,382.16209149360657,35209.648313999176
88,89,381.9455015659332,35591.59381556511
89,90,380.944783449173,35972.53859901428
90,91,381.78534984588623,36354.32394886017
91,92,384.5844089984894,36738.90835785866
92,93,383.51246905326843,37122.420826911926
93,94,381.16349482536316,37503.58432173729
94,95,379.9496123790741,37883.53393411636
95,96,384.1159839630127,38267.649918079376
96,97,381.72109484672546,38649.3710129261
97,98,382.05144333839417,39031.422456264496
98,99,383.62164640426636,39415.04410266876
99,100,379.2179386615753,39794.26204133034
