,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.46018694529805004,0.44418365011612576,0.255621885762939,0.17201251800678954,0.02449829719041156,0.008054247582802855,0.05380879814038053,0.05380879814038053,0.05380879814038053,0.05380879814038053
1,2,0.3533772497991972,0.35924969613552094,0.17639111378524877,0.1621323358031768,0.009242938077511986,0.0056108629442987185,0.060882318764925,0.060882318764925,0.060882318764925,0.060882318764925
2,3,0.29993053629428523,0.3940294434626897,0.14968816332424742,0.140930671763571,0.004557204199954867,0.004754500261720128,0.07527964924884145,0.07527964924884145,0.07527964924884145,0.07527964924884145
3,4,0.29351926066830186,0.3578907623887062,0.14759449349551262,0.13782020728987984,0.0034064376769849703,0.004698122785238054,0.07412154239136726,0.07412154239136726,0.07412154239136726,0.07412154239136726
4,5,0.26072023327969296,0.36422935252388317,0.1284291635302803,0.12521878252678278,0.002962529366529072,0.004109756761713873,0.042587746676872484,0.042587746676872484,0.042587746676872484,0.042587746676872484
5,6,0.2655891054604627,0.3770524511734645,0.12459174472885796,0.13530583208120323,0.001867994083689074,0.0038235343976500387,0.03540238266941742,0.03540238266941742,0.03540238266941742,0.03540238266941742
6,7,0.24024201844689214,0.345022510116299,0.11182493730625019,0.12356885003892681,0.0016597429450392824,0.003188489858927559,0.08525136043317616,0.08525136043317616,0.08525136043317616,0.08525136043317616
7,8,0.2171025788293609,0.37081315989295643,0.09990547946359538,0.11278960311525985,0.0012754034139763025,0.003132092060603767,0.06016634783009067,0.06016634783009067,0.06016634783009067,0.06016634783009067
8,9,0.19986867716040793,0.33576278388500214,0.08808920669216144,0.1074290753259689,0.001308829674829362,0.0030415638120066895,0.054229695291724056,0.054229695291724056,0.054229695291724056,0.054229695291724056
9,10,0.18939671231598793,0.36743712052702904,0.08246713655093048,0.10233062067175214,0.001398348728695124,0.0032006062057364404,0.0799968358624028,0.0799968358624028,0.0799968358624028,0.0799968358624028
10,11,0.18283809447967553,0.3510502477486928,0.07764078429133832,0.1006769237073162,0.0016245523924617719,0.002895833519906324,0.07070996629772708,0.07070996629772708,0.07070996629772708,0.07070996629772708
11,12,0.16745542607541325,0.35168543954690296,0.07009106049243408,0.09357853427152091,0.0009961559121908481,0.002789675319254917,0.04537399113178253,0.04537399113178253,0.04537399113178253,0.04537399113178253
12,13,0.1566080085084408,0.3071336622039477,0.06342803356768209,0.0894858139696755,0.0009283610014318595,0.002765797791469111,0.03790744178695604,0.03790744178695604,0.03790744178695604,0.03790744178695604
13,14,0.14573777773523633,0.3342609442770481,0.056030233614618265,0.08577040205650692,0.0010466983665169151,0.0028904449213826675,0.048910930403508246,0.048910930403508246,0.048910930403508246,0.048910930403508246
14,15,0.14978442765489408,0.3574890748908122,0.05748888902083228,0.08843903153946128,0.0011824045465881326,0.0026741026358419583,0.030268352013081312,0.030268352013081312,0.030268352013081312,0.030268352013081312
15,16,0.1404812773100183,0.3542991479237874,0.05414636572233484,0.08317572729591327,0.0005755667654186623,0.002583618132880877,0.12475612235721201,0.12475612235721201,0.12475612235721201,0.12475612235721201
16,17,0.13752537211285362,0.32069773102800053,0.05030535140275201,0.08356474292806432,0.0010036632263074375,0.0026516149979515023,0.024783410648524296,0.024783410648524296,0.024783410648524296,0.024783410648524296
17,18,0.1321602344890184,0.48801227038105327,0.04609214391889451,0.08255435559379903,0.0009213658921666299,0.0025923686460120297,0.7022728379815817,0.7022728379815817,0.7022728379815817,0.7022728379815817
18,19,0.1332950274212451,0.3613075527052085,0.044422687467517735,0.08604881643683096,0.0005534024626113139,0.0022701213852490618,0.04054169503797311,0.04054169503797311,0.04054169503797311,0.04054169503797311
19,20,0.13205353684629065,0.3580301304658254,0.045107300216449965,0.08385958744189408,0.0007880616882129623,0.0022985879320775076,0.04258698208423084,0.04258698208423084,0.04258698208423084,0.04258698208423084
20,21,0.13290129083244107,0.3890828552345435,0.045364415225914764,0.08489551282004465,0.0004641915872778992,0.0021771709537840907,0.05647793753951191,0.05647793753951191,0.05647793753951191,0.05647793753951191
