,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,6.006245483026326,5.244888643238032,1.9603077729067235,4.045937706933957,2.8834848403930664,2.8834848403930664
1,2,4.8469585949015395,4.908958416675853,1.4714893941880665,3.375469207902935,3.144991874694824,3.144991874694824
2,3,4.242142037392776,4.750877822949508,1.2042523317265315,3.0378896988858686,2.9729268550872803,2.9729268550872803
3,4,3.7127845042219785,4.715135461816164,0.9835486400298008,2.7292358654542506,2.652008891105652,2.652008891105652
4,5,3.3802497436370804,4.546273295010362,0.8611528533815502,2.5190968901684907,2.027738034725189,2.027738034725189
5,6,2.9200282518830254,4.561101470038156,0.7161625928732906,2.2038656578303497,2.0535380244255066,2.0535380244255066
6,7,2.5478200227997014,4.824662148395431,0.6178062862747079,1.9300137339420964,2.1549185514450073,2.1549185514450073
7,8,2.2826381021083515,4.854830135251874,0.5633612744962779,1.719276826689455,2.4854081869125366,2.4854081869125366
8,9,2.0192525759165254,5.146804074539203,0.5057386167860964,1.5135139572982477,2.9778932332992554,2.9778932332992554
9,10,1.7659232152155906,5.167263315381291,0.45134238977960056,1.3145808231381473,2.6490843892097473,2.6490843892097473
