,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,26.51344913328576,24.357360457227582,22.190888890923354,20.10858127071646,17.43078515358954,14.885933837770828,12.415493738825255,10.466518419712367,8.510565949748969,5.178274786685376
2,chair,29.53803892806147,26.850563554821484,22.77722884327508,19.745220326612138,17.79308302741761,14.926494007206639,11.971601234339238,9.529755890801306,7.084543825998435,5.2595615984152095
3,car,15.290697083192631,13.829607412787638,13.435836881927502,12.739167824504094,11.977116410878443,11.03099715845234,10.098918212651817,9.755587513417133,7.863711141406166,6.0054227871253385
4,dog,38.026826810273995,33.73579757597522,31.391074407130667,28.459959273363193,25.673203408686064,22.2964358517754,19.310664705902898,15.714502310636002,11.6897144712871,7.44038066163132
5,bottle,10.18438244424534,10.18438244424534,10.18438244424534,10.18438244424534,10.18438244424534,10.18438244424534,10.18438244424534,10.18438244424534,,
6,cat,33.45039401587514,41.85459071438289,41.85459071438289,44.393859722179364,35.08839827960161,27.75446278574824,20.403734112978334,23.085610336258345,,
7,bird,19.77391605111938,18.285742303381404,17.980746358284524,15.826924249448163,13.437002482511792,11.488397140579952,9.260985697975645,6.74780707633874,5.88919305723704,3.4939832505517794
8,pottedplant,11.770435031149677,10.857902937341189,10.902210371681038,10.689518812971027,7.519389393581165,6.061649726627754,6.032539233561048,3.9440396122177916,3.299161082257655,
9,sheep,,,,,,,,,,
10,boat,37.67380109050019,33.910815907723176,33.910815907723176,34.363399221394154,30.761996941616392,17.85828541315111,13.490398011324608,12.643773827882635,4.2449543442128945,4.2449543442128945
