,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,20.297226121410887,19.1296087134614,18.66845338529119,18.195345017018095,17.97380482722138,17.83259682216133,17.099927096972756,14.475048512918985,13.471160273694755,7.212545898265034
2,bicycle,32.56622645888172,32.09417871043904,30.511771074777133,29.383786729121542,25.241790207106426,20.734430712365743,19.731906706786294,16.998493104971697,14.29523138691634,12.899676701208389
3,bird,23.80531307988172,22.25502220089152,21.84419586601195,20.81723760262905,18.203627165053057,16.727954129672337,14.799687271113715,11.410159444277673,9.600402507539624,
4,boat,28.11641574980309,28.031744067730735,25.72213044103984,21.914999808592338,21.604757012928427,17.607218435803723,14.857727194725857,12.523243073087178,8.413763983016057,5.608269044240124
5,bottle,19.300404081564547,16.021559322884237,17.403384067677237,15.058570551533519,15.480908485481844,14.26809194560767,10.341081637804328,5.113365870393919,3.7089583424261083,9.420116026942093
6,bus,24.053402838352728,24.25732438037786,23.738315713097947,21.347536988475273,20.692462897724983,19.00125397632371,17.468507339677544,16.25070986450437,13.163441671972464,5.663319875844894
7,car,18.828576466503083,17.46911257180701,16.764220447030837,15.581800142412233,15.777033695190346,15.148526892076207,13.015128487971355,12.057378302552598,10.097618184072122,5.868497332208576
8,cat,36.952297651578235,32.83845359158006,30.82739583103909,28.337927325816064,26.269112921844908,22.27985366635833,20.13519425743288,16.27293721490401,12.761859013959038,8.743193547657013
9,chair,29.42495787500087,26.737683139466448,23.14656360437177,20.957176049975605,17.51331205722867,14.842210508369732,11.710829604002704,9.35768349631734,7.709296534610573,2.277034003870661
10,cow,22.465052940608103,20.005454992945868,17.696761384035113,16.512157795692435,15.515684563375888,14.00829052793995,12.333691581111319,11.572927345544056,9.823326667000467,6.21305694762733
11,diningtable,50.65923730343497,46.80362651919969,43.13223036218606,39.93286712468935,33.61337057121733,30.22653185839818,24.8417777432225,22.44526557198034,18.91707489172773,
12,dog,31.24117334528014,29.4670406894994,27.111456097769615,25.568184056191452,23.62491041812744,20.687627276918832,18.18995028424471,15.613617758427885,12.771677973812466,6.675008905403542
13,horse,29.4071113095101,27.85822064606067,27.626235380981857,25.035091012743766,21.86007256498764,18.783736212618535,15.833069852602033,15.204306703194215,10.331080970566072,4.155741814798858
14,motorbike,41.58983358452191,39.43832694046529,36.803362455870335,33.540438961596216,30.34884076943462,25.140280871690372,20.832984274009284,16.167203251735074,12.223015233517357,9.840785719627435
15,person,26.691884111735074,24.927040660860474,23.56254817443786,21.449014061153125,19.384810573977774,17.336995450177,15.645485557446142,13.88321721268194,11.522133959070931,6.810826646138425
16,pottedplant,25.81886613528965,23.694139834657918,21.369320502289238,17.714229653152007,15.635470060588855,15.322764178587596,13.72281173158031,15.203233922072826,12.953508101278567,6.72934619130184
17,sheep,15.189989439975529,15.237839007519106,15.016989867478292,13.10750902824946,10.704547152268203,9.870850131505604,10.413004489852911,10.258895032891814,6.133594033261749,9.478453018324432
18,sofa,46.28209007098151,45.641754984830946,35.15328305678319,29.541556065317863,26.98319840500175,23.07393055292961,18.96162095823999,16.18284802662783,9.982634220264714,5.044565905731793
19,train,33.90234980064054,33.89382402397331,31.34126511842198,30.70456311916099,27.204699911163306,25.005140135679433,19.91615767426982,15.65977648232936,11.724288957304054,6.242201010912005
20,tvmonitor,19.088417146405636,18.50282304883779,18.13828556968226,16.680711896606866,14.267963055439076,12.935267086433537,11.001616264087428,9.00597824746103,7.990889657991764,6.62054225711278
