,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clear Plastic Bottle,0.1527777777777778,0.1527777777777778,0.1527777777777778,0.1527777777777778,0.1527777777777778,0.1527777777777778,0.14365881032547698,0.14365881032547698,0.14365881032547698,0.14365881032547698,0.13482042648709316,0.13482042648709316,0.12626262626262627,0.12626262626262627,0.11798540965207634,0.0808080808080808,0.06186868686868687,0.03156565656565657,0.0022446689113355778,0.0
Drink Can,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.2629838552810737,0.22408091810931727,0.2057965376385917,0.17156195292744603,0.14792841859560396,0.04289048823186151,0.0024314335732347793,9.725734292939116e-05
Drink Carton,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.06611570247933884,0.0506198347107438,0.009297520661157025,0.004132231404958678,0.0,0.0
Glass Bottle,0.0760926803580832,0.0760926803580832,0.0760926803580832,0.0760926803580832,0.0760926803580832,0.0760926803580832,0.0760926803580832,0.0760926803580832,0.06740389678778305,0.05924170616113744,0.05924170616113744,0.05924170616113744,0.051606108478146395,0.03185887309110058,0.02632964718272775,0.02632964718272775,0.016850974196945763,0.00947867298578199,0.0023696682464454974,0.0
Glass Jar,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.06432748538011696,0.0430622009569378,0.02604997341839447,0.004784688995215311,0.0021265284423179157,0.0,0.0
Other Plastic Bottle,0.1651376146788991,0.1651376146788991,0.1651376146788991,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.1472986748216106,0.0998980632008155,0.0616717635066259,0.0045871559633027525,0.0
mAP,0.13123918599254827,0.13123918599254827,0.13123918599254827,0.12826602934966685,0.12826602934966685,0.12826602934966685,0.12674620144095008,0.12674620144095008,0.12529807084590003,0.12393770574145911,0.12246464176839512,0.12246464176839512,0.11976574211715213,0.10999071335735176,0.10109802878854718,0.08377802731150058,0.056771392086404075,0.025310890189533763,0.001938821115719768,1.620955715489853e-05
