,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.43339299948155124,0.41464070106546086,0.2276064887454238,0.1837788062948215,0.014499539516783684,0.0075081631001910265,0.08378799274214543,0.08378799274214543,0.08378799274214543,0.08378799274214543
1,2,0.32676253269744826,0.37173272172609967,0.16591258073532128,0.1510427889378765,0.004700923558284788,0.00510624270809555,0.06123329512774944,0.06123329512774944,0.06123329512774944,0.06123329512774944
2,3,0.27762675549410565,0.3473822313050429,0.14490002695518203,0.12520856080175954,0.0030726962637184245,0.004445469824750495,0.06633882346795872,0.06633882346795872,0.06633882346795872,0.06633882346795872
3,4,0.26350344396844694,0.35575706511735916,0.13524232224761684,0.1213429238694378,0.0028372148099381923,0.004080981044894485,0.08473111347120721,0.08473111347120721,0.08473111347120721,0.08473111347120721
4,5,0.25001358929314194,0.3136620620886485,0.12836083689633804,0.11613327076163472,0.001816408692021365,0.0037030726825948096,0.07997188245644793,0.07997188245644793,0.07997188245644793,0.07997188245644793
5,6,0.2535497570716882,0.3311552666127682,0.12346088174211828,0.12365352428412135,0.002633579922663166,0.003801773252154264,0.04726477593067102,0.04726477593067102,0.04726477593067102,0.04726477593067102
6,7,0.23802588559404203,0.3286747063199679,0.11625014580314673,0.11643604976655561,0.0020877243648239436,0.0032519657434483024,0.07663928718102397,0.07663928718102397,0.07663928718102397,0.07663928718102397
7,8,0.2015835045825077,0.29719247420628864,0.09768056039568744,0.09903093403841876,0.001896825593069514,0.0029751846612478265,0.055315295910986606,0.055315295910986606,0.055315295910986606,0.055315295910986606
8,9,0.18427052952443498,0.3020153722415368,0.08687615394592285,0.09339981710043134,0.0011600952114384176,0.002834463881806152,0.048334630962926894,0.048334630962926894,0.048334630962926894,0.048334630962926894
9,10,0.18888955299235596,0.3358177716533343,0.08628173436545118,0.09890111814005466,0.001018094015768228,0.0026886061738728532,0.03612451183289522,0.03612451183289522,0.03612451183289522,0.03612451183289522
10,11,0.17964857929869543,0.3136153481900692,0.08021385298122334,0.09561455683617652,0.0009989140852886072,0.0028212559615745196,0.03488256909622578,0.03488256909622578,0.03488256909622578,0.03488256909622578
11,12,0.16055567892669123,0.3045033024003108,0.06998826964180681,0.0864105969195879,0.0012684326736315242,0.0028883786459418036,0.0448543593447539,0.0448543593447539,0.0448543593447539,0.0448543593447539
12,13,0.15468089975699595,0.35436491419871646,0.06488874127876156,0.08626085114252718,0.0010267894649587106,0.002504518321167112,0.041970646856498206,0.041970646856498206,0.041970646856498206,0.041970646856498206
13,14,0.15581484120103378,0.3190182223916054,0.061857107083631464,0.0906930798782578,0.000714291309094146,0.002550363829477301,0.04488813778152689,0.04488813778152689,0.04488813778152689,0.04488813778152689
14,15,0.1463824035246161,0.30347489938139915,0.05771177759559094,0.08543285991572126,0.0007941885827147164,0.0024435763620134867,0.026744646223960444,0.026744646223960444,0.026744646223960444,0.026744646223960444
15,16,0.13932405374472653,0.31825487315654755,0.051377740417477454,0.08512800559401512,0.0006362474859767495,0.0021820601769958776,0.03483755839988589,0.03483755839988589,0.03483755839988589,0.03483755839988589
