,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,Clear Plastic Bottle,33.90338897705078,33.869651794433594,33.19658660888672,33.19658660888672,29.196266174316406,29.093339920043945,23.87295150756836,22.651918411254883,14.708956718444824,
2,Drink Can,19.46523666381836,17.927873611450195,17.927873611450195,17.279056549072266,17.2617130279541,17.269548416137695,14.719457626342773,13.02934741973877,9.525269508361816,4.191222667694092
3,Drink Carton,30.42863655090332,30.42863655090332,30.42863655090332,30.42863655090332,25.396501541137695,20.64301300048828,21.13911247253418,14.100632667541504,4.9302215576171875,
4,Glass Bottle,55.403289794921875,41.69926834106445,41.22661590576172,35.969947814941406,40.798622131347656,39.33430480957031,27.673933029174805,25.435497283935547,17.24004554748535,
5,Glass Jar,26.87078857421875,18.594945907592773,18.594945907592773,28.13978385925293,21.13983726501465,18.799585342407227,17.428245544433594,10.714842796325684,10.6463623046875,
6,Other Plastic Bottle,25.33647346496582,25.33647346496582,25.33647346496582,25.33647346496582,25.33647346496582,23.942459106445312,20.34945297241211,17.84988784790039,11.256014823913574,
