,epoch,time_elapsed,total_time_elapsed
0,1,85.32273054122925,85.32273054122925
1,2,69.94060921669006,155.2633397579193
2,3,68.67836999893188,223.9417097568512
3,4,70.26924753189087,294.21095728874207
4,5,72.28943586349487,366.50039315223694
5,6,70.26919460296631,436.76958775520325
6,7,70.18717885017395,506.9567666053772
7,8,69.99502301216125,576.9517896175385
8,9,72.6417326927185,649.593522310257
9,10,82.96364092826843,732.5571632385254
10,11,86.9214220046997,819.4785852432251
11,12,75.71321320533752,895.1917984485626
12,13,71.61105227470398,966.8028507232666
13,14,57.69122242927551,1024.4940731525421
14,15,53.47382855415344,1077.9679017066956
15,16,59.17929029464722,1137.1471920013428
16,17,69.22871732711792,1206.3759093284607
17,18,72.63228440284729,1279.008193731308
18,19,70.5407919883728,1349.5489857196808
19,20,78.20336484909058,1427.7523505687714
20,21,81.20762228965759,1508.959972858429
21,22,76.73946380615234,1585.6994366645813
22,23,72.04648351669312,1657.7459201812744
23,24,81.88908839225769,1739.635008573532
24,25,87.48954677581787,1827.12455534935
25,26,86.98400402069092,1914.108559370041
26,27,81.14049458503723,1995.2490539550781
27,28,67.41686654090881,2062.665920495987
28,29,67.46514678001404,2130.131067276001
29,30,66.84475874900818,2196.975826025009
30,31,67.32503819465637,2264.3008642196655
31,32,68.48712515830994,2332.7879893779755
32,33,68.22138833999634,2401.009377717972
33,34,70.35536575317383,2471.3647434711456
34,35,71.11985158920288,2542.4845950603485
35,36,71.90275740623474,2614.3873524665833
36,37,71.17227220535278,2685.559624671936
37,38,84.50860524177551,2770.0682299137115
38,39,85.25642681121826,2855.32465672493
39,40,54.831716775894165,2910.156373500824
40,41,52.657713174819946,2962.814086675644
41,42,53.1000280380249,3015.914114713669
42,43,53.40859794616699,3069.322712659836
43,44,53.16615676879883,3122.4888694286346
44,45,53.10314059257507,3175.5920100212097
45,46,53.14308047294617,3228.735090494156
46,47,53.894020795822144,3282.629111289978
47,48,53.87045097351074,3336.4995622634888
48,49,53.54798746109009,3390.047549724579
49,50,53.505873680114746,3443.5534234046936
50,51,53.816266775131226,3497.369690179825
51,52,53.48680257797241,3550.8564927577972
52,53,53.651503562927246,3604.5079963207245
53,54,53.44586539268494,3657.9538617134094
54,55,54.24185085296631,3712.1957125663757
55,56,53.73847770690918,3765.934190273285
56,57,54.14249062538147,3820.0766808986664
